"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Vuong 2020",2020,"Live birth - low risk of bias (odds ratio, random-effect)",1,70,196,79,192,0,0,0,0,0,0,0.794655,0.527446,1.197236,0,50.552298,"1::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Live birth - low risk of bias (odds ratio, random-effect)",1,39,175,89,176,0,0,0,0,0,0,0.280321,0.17649,0.445235,0,49.447702,"1::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Live birth - low risk of bias (risk ratio, random-effects)",2,70,196,79,192,0,0,0,0,0,0,0.867993,0.674118,1.117626,0,50.953822,"2::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Live birth - low risk of bias (risk ratio, random-effects)",2,39,175,89,176,0,0,0,0,0,0,0.440706,0.32231,0.602593,0,49.046178,"2::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Miscarriage - low risk of bias (odds ratio, random-effects)",3,24,103,18,105,0,0,0,0,0,0,1.468354,0.741792,2.906564,0,51.250765,"3::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Miscarriage - low risk of bias (odds ratio, random-effects)",3,20,56,26,114,0,0,0,0,0,0,1.880342,0.933629,3.787034,0,48.749235,"3::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Miscarriage - low risk of bias (risk ratio, random-effects)",4,24,103,18,105,0,0,0,0,0,0,1.359223,0.786283,2.349648,0,44.222228,"4::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Miscarriage - low risk of bias (risk ratio, random-effects)",4,20,56,26,114,0,0,0,0,0,0,1.565934,0.961862,2.549379,0,55.777772,"4::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Clinical pregnancy - low risk of bias (odds ratio, random-effects)",5,103,196,105,192,0,0,0,0,0,0,0.917665,0.615636,1.367868,0,50.296897,"5::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Clinical pregnancy - low risk of bias (odds ratio, random-effects)",5,56,175,114,176,0,0,0,0,0,0,0.255934,0.164284,0.398713,0,49.703103,"5::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Clinical pregnancy - low risk of bias (risk ratio, random-effects)",6,103,196,105,192,0,0,0,0,0,0,0.960933,0.798529,1.156366,0,50.699912,"6::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Clinical pregnancy - low risk of bias (risk ratio, random-effects)",6,56,175,114,176,0,0,0,0,0,0,0.494035,0.387883,0.629238,0,49.300088,"6::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gidoni 2013",2013,"Clinical pregnancy - all studies (odds ratio, random-effects)",7,11,25,6,25,0,0,0,0,0,0,2.488095,0.741349,8.350474,0,23.704681,"7::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shavit 2014",2015,"Clinical pregnancy - all studies (odds ratio, random-effects)",7,4,10,1,11,0,0,0,0,0,0,6.666667,0.596525,74.505642,0,12.747299,"7::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Clinical pregnancy - all studies (odds ratio, random-effects)",7,103,196,105,192,0,0,0,0,0,0,0.917665,0.615636,1.367868,0,31.93015,"7::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Clinical pregnancy - all studies (odds ratio, random-effects)",7,56,175,114,176,0,0,0,0,0,0,0.255934,0.164284,0.398713,0,31.61787,"7::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gidoni 2013",2013,"Clinical pregnancy - all studies (risk ratio, random-effects)",8,11,25,6,25,0,0,0,0,0,0,1.833333,0.802689,4.187314,0,21.658072,"8::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shavit 2014",2015,"Clinical pregnancy - all studies (risk ratio, random-effects)",8,4,10,1,11,0,0,0,0,0,0,4.4,0.585414,33.070626,0,7.005246,"8::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Clinical pregnancy - all studies (risk ratio, random-effects)",8,103,196,105,192,0,0,0,0,0,0,0.960933,0.798529,1.156366,0,36.108088,"8::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Clinical pregnancy - all studies (risk ratio, random-effects)",8,56,175,114,176,0,0,0,0,0,0,0.494035,0.387883,0.629238,0,35.228595,"8::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Ovarian hyperstimulation syndrome - low risk of bias (odds ratio, random-effects)",9,0,196,2,192,0,0,0,0,0,0,0.193893,0.009248,4.065138,0,46.544254,"9::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Ovarian hyperstimulation syndrome - low risk of bias (odds ratio, random-effects)",9,0,175,11,176,0,0,0,0,0,0,0.041001,0.002397,0.701324,0,53.455746,"9::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Ovarian hyperstimulation syndrome - low risk of bias (risk ratio, random-effects)",10,0,196,2,192,0,0,0,0,0,0,0.195939,0.009468,4.05486,0,46.482736,"10::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Ovarian hyperstimulation syndrome - low risk of bias (risk ratio, random-effects)",10,0,175,11,176,0,0,0,0,0,0,0.043725,0.002597,0.736311,0,53.517264,"10::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Preterm birth - low risk of bias (odds ratio, random-effects)",11,24,196,25,192,0,0,0,0,0,0,0.932093,0.511946,1.697048,0,64.239827,"11::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Preterm birth - low risk of bias (odds ratio, random-effects)",11,5,175,12,176,0,0,0,0,0,0,0.401961,0.138554,1.166138,0,35.760173,"11::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vuong 2020",2020,"Preterm birth - low risk of bias (risk ratio, random-effects)",12,24,196,25,192,0,0,0,0,0,0,0.940408,0.557107,1.587429,0,65.235999,"12::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Preterm birth - low risk of bias (risk ratio, random-effects)",12,5,175,12,176,0,0,0,0,0,0,0.419048,0.150793,1.164514,0,34.764001,"12::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Congenital anomaly - low risk of bias (odds ratio, random-effects)",13,0,175,1,176,0,0,0,0,0,0,0.333333,0.013487,8.238573,0,100,"13::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zheng 2022",2022,"Congenital anomaly - low risk of bias (risk ratio, random-effects)",14,0,175,1,176,0,0,0,0,0,0,0.335227,0.01375,8.173145,0,100,"14::overall","CD006606_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
