"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"OSTRICH 2018","2018","Normal hearing (very short-term - up to 6 weeks)",1,73,183,59,180,0,0,0,0,0,0,1.217005,0.924783,1.601566,0,100,"1::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"OSTRICH 2018","2018","Normal hearing (very short-term - up to 6 weeks, adjusted OR)",2,0,0,0,0,0,0,0,0,0.307485,0.223096,1.36,0.878293,2.105905,0,100,"2::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Podoshin 1990","1990 Dec","Normal hearing defined as complete improvement in air-bone gap (short-term - up to 3 months)",3,20,50,20,49,0,0,0,0,0,0,0.98,0.607345,1.581309,0,100,"3::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"OSTRICH 2018","2018","Normal hearing (medium-term - up to 1 year)",4,118,170,99,162,0,0,0,0,0,0,1.135829,0.96957,1.330597,0,100,"4::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"OSTRICH 2018","2018","Hearing threshold (very short-term - up to 6 weeks)",5,0,183,0,181,29.32,10.38,30.99,11,0,0,-1.67,-3.867674,0.527674,0,100,"5::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"OSTRICH 2018","2018","Hearing threshold (difference in adjusted mean, very short-term - up to 6 weeks)",6,0,0,0,0,0,0,0,0,-0.56,1.017015,-0.56,-2.553313,1.433313,0,0,"6::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"OSTRICH 2018","2018","Disease-specific quality of life (very short-term - up to 6 weeks)",7,0,182,0,177,0.49,1.11,0.33,1.08,0,0,0.16,-0.06654,0.38654,0,0,"7::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"OSTRICH 2018","2018","Disease-specific quality of life (medium-term - up to 1 year)",8,0,154,0,150,-0.22,1.18,-0.29,1.2,0,0,0.07,-0.197602,0.337602,0,0,"8::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mandel 2002","2002 Dec","Persistence of OME (very short-term - up to 6 weeks)",9,40,67,49,65,0,0,0,0,0,0,0.791959,0.62246,1.007612,0,16.687377,"9::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Niederman 1984","1984","Persistence of OME (very short-term - up to 6 weeks)",9,7,11,8,9,0,0,0,0,0,0,0.715909,0.432963,1.183764,0,13.0859,"9::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schwartz 1980","","Persistence of OME (very short-term - up to 6 weeks)",9,9,24,16,17,0,0,0,0,0,0,0.398438,0.234524,0.676913,0,12.692646,"9::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Berman 1990","1990 Aug","Persistence of OME (very short-term - up to 6 weeks)",9,6,26,16,27,0,0,0,0,0,0,0.389423,0.180612,0.839648,0,9.526752,"9::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambert 1986","","Persistence of OME (very short-term - up to 6 weeks)",9,18,32,14,28,0,0,0,0,0,0,1.125,0.696013,1.818394,0,13.417905,"9::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hemlin 1997","1997 May","Persistence of OME (very short-term - up to 6 weeks)",9,33,59,49,61,0,0,0,0,0,0,0.696299,0.537794,0.90152,0,16.484368,"9::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"OSTRICH 2018","2018","Persistence of OME (very short-term - up to 6 weeks)",9,175,182,165,178,0,0,0,0,0,0,1.037296,0.986268,1.090964,0,18.105052,"9::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Berman 1990","1990 Aug","Sensitivity analysis: persistence of OME (very short-term); persistence in all affected ears (Berman 1990)",10,3,26,13,27,0,0,0,0,0,0,0.239645,0.077104,0.744833,0,6.460815,"10::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hemlin 1997","1997 May","Sensitivity analysis: persistence of OME (very short-term); persistence in all affected ears (Berman 1990)",10,33,59,49,61,0,0,0,0,0,0,0.696299,0.537794,0.90152,0,16.994874,"10::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"OSTRICH 2018","2018","Sensitivity analysis: persistence of OME (very short-term); persistence in all affected ears (Berman 1990)",10,175,182,165,178,0,0,0,0,0,0,1.037296,0.986268,1.090964,0,18.590314,"10::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schwartz 1980","","Sensitivity analysis: persistence of OME (very short-term); persistence in all affected ears (Berman 1990)",10,9,24,16,17,0,0,0,0,0,0,0.398438,0.234524,0.676913,0,13.211148,"10::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambert 1986","","Sensitivity analysis: persistence of OME (very short-term); persistence in all affected ears (Berman 1990)",10,18,32,14,28,0,0,0,0,0,0,1.125,0.696013,1.818394,0,13.940477,"10::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mandel 2002","2002 Dec","Sensitivity analysis: persistence of OME (very short-term); persistence in all affected ears (Berman 1990)",10,40,67,49,65,0,0,0,0,0,0,0.791959,0.62246,1.007612,0,17.195431,"10::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Niederman 1984","1984","Sensitivity analysis: persistence of OME (very short-term); persistence in all affected ears (Berman 1990)",10,7,11,8,9,0,0,0,0,0,0,0.715909,0.432963,1.183764,0,13.606941,"10::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hemlin 1997","1997 May","Sensitivity analysis: persistence of OME (very short-term); effusion in both ears (Niederman 1984)",11,33,59,49,61,0,0,0,0,0,0,0.696299,0.537794,0.90152,0,16.767541,"11::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"OSTRICH 2018","2018","Sensitivity analysis: persistence of OME (very short-term); effusion in both ears (Niederman 1984)",11,175,182,165,178,0,0,0,0,0,0,1.037296,0.986268,1.090964,0,18.370619,"11::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mandel 2002","2002 Dec","Sensitivity analysis: persistence of OME (very short-term); effusion in both ears (Niederman 1984)",11,40,67,49,65,0,0,0,0,0,0,0.791959,0.62246,1.007612,0,16.96878,"11::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schwartz 1980","","Sensitivity analysis: persistence of OME (very short-term); effusion in both ears (Niederman 1984)",11,9,24,16,17,0,0,0,0,0,0,0.398438,0.234524,0.676913,0,12.985846,"11::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Berman 1990","1990 Aug","Sensitivity analysis: persistence of OME (very short-term); effusion in both ears (Niederman 1984)",11,6,26,16,27,0,0,0,0,0,0,0.389423,0.180612,0.839648,0,9.794428,"11::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambert 1986","","Sensitivity analysis: persistence of OME (very short-term); effusion in both ears (Niederman 1984)",11,18,32,14,28,0,0,0,0,0,0,1.125,0.696013,1.818394,0,13.712588,"11::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Niederman 1984","1984","Sensitivity analysis: persistence of OME (very short-term); effusion in both ears (Niederman 1984)",11,6,11,7,9,0,0,0,0,0,0,0.701299,0.368819,1.333499,0,11.400198,"11::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Podoshin 1990","1990 Dec","Persistence of OME (short-term - up to 3 months); ICC = 0.5",12,30,50,34,49,0,0,0,0,0,0,0.864706,0.645137,1.159005,0,38.0266,"12::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Macknin 1985","1985 Feb","Persistence of OME (short-term - up to 3 months); ICC = 0.5",12,23,26,18,23,0,0,0,0,0,0,1.130342,0.874823,1.460493,0,39.375129,"12::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Puhakka 1985","1985","Persistence of OME (short-term - up to 3 months); ICC = 0.5",12,8,36,15,27,0,0,0,0,0,0,0.4,0.199019,0.803945,0,22.598271,"12::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Podoshin 1990","1990 Dec","Sensitivity analysis: persistence of OME (short-term); ICC = 1.0",13,30,50,34,49,0,0,0,0,0,0,0.864706,0.645137,1.159005,0,39.635663,"13::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Macknin 1985","1985 Feb","Sensitivity analysis: persistence of OME (short-term); ICC = 1.0",13,23,26,18,23,0,0,0,0,0,0,1.130342,0.874823,1.460493,0,41.197029,"13::overall","CD015255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
