"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Haghighat 2019",2019,"Patient-reported outcomes: HRQoL at 12 weeks",1,0,23,0,23,4.08,23.2,2.1,22.11,0,0,1.98,-11.117514,15.077514,0,100,"1::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Guida 2017",2017,"Kidney function: eGFR at 4 weeks",1,0,22,0,12,53.5,16,57.3,22.1,0,0,-3.8,-17.979252,10.379252,0,100,"1::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mirzaeian 2020",2020,"Kidney function: serum creatinine at 8 weeks",2,0,21,0,21,8.3,2.1,8.5,2.2,0,0,-0.2,-1.500796,1.100796,0,100,"2::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mirzaeian 2020",2020,"Uraemic toxins: urea at 4 weeks",3,0,21,0,21,65.9,19.8,68,19.3,0,0,-2.1,-13.925941,9.725941,0,100,"3::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mirzaeian 2020",2020,"Uraemic toxins: indoxyl sulfate at 4 weeks",4,0,21,0,21,791.6,574.2,663.3,650.4,0,0,128.3,-242.770855,499.370855,0,100,"4::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Guida 2017",2017,"Uraemic toxins: p-cresol sulfate at 4 weeks",5,0,22,0,12,2.3,0.9473,4.4,3.1478,0,0,-2.1,-3.924463,-0.275537,0,100,"5::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Guida 2017",2017,"GI function: change in any GI upset or intolerance (prevalence of borborygmi) at 4 weeks",6,13,22,0,12,0,0,0,0,0,0,15.26087,0.985876,236.230731,0,100,"6::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SYNERGY II 2021",2021,"GI function: change in any GI upset or intolerance (GSRS Total Index at 12 months)",7,0,28,0,28,1.4,0.6,1.4,0.4,0,0.136277028773849,0,-0.267098,0.267098,0.0185714285714285,100,"7::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lopes 2018",2018,"GI function: faecal pH at 7 weeks",8,0,29,0,29,5.12,0.9,5.75,1.03,0,0,-0.63,-1.127822,-0.132178,0,100,"8::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Guida 2017",2017,"GI function: faecal characteristics (Bristol Stool Chart) at 4 weeks",9,0,22,0,12,4,1.1277,4.5,0.7869,0,0,-0.5,-1.148289,0.148289,0,100,"9::overall","CD013631_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
