"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Hawthorne 1992",1992,"Failure to maintain remission",1,16,38,22,39,0,0,0,0,0,0,0.746411,0.469409,1.186876,0,22.648757,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jewell 1974",1974,"Failure to maintain remission",1,21,37,24,33,0,0,0,0,0,0,0.780405,0.549741,1.107853,0,26.463284,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sood 2000",2000,"Failure to maintain remission",1,11,25,15,25,0,0,0,0,0,0,0.733333,0.424836,1.265848,0,15.645523,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sood 2002",2002,"Failure to maintain remission",1,4,17,10,18,0,0,0,0,0,0,0.423529,0.16357,1.096639,0,10.132338,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lowenberg 2023",2023,"Failure to maintain remission",1,12,26,25,28,0,0,0,0,0,0,0.516923,0.334736,0.79827,0,25.110098,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mate-Jimenez 2000",2000,"Failure to maintain remission",1,3,11,2,2,0,0,0,0,0,0.453382350291181,0.35,0.126634,0.967352,0.205555555555555,100,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mate-Jimenez 2000",2000,"Failure to maintain remission",1,3,11,6,7,0,0,0,0,0,0.42766860172385,0.318182,0.115737,0.874736,0.182900432900433,59.459459,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Paraskeva 2000",2000,"Failure to maintain remission",1,4,8,5,8,0,0,0,0,0,0,0.8,0.332982,1.922024,0,40.540541,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sakuraba 2012",2012,"Failure to maintain remission",1,3,11,3,10,0,0,0,0,0,0,0.909091,0.235228,3.51338,0,100,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kiszka-Kanowitz 2022",2022,"Failure to maintain remission",1,27,47,33,42,0,0,0,0,0,0,0.731141,0.545784,0.979448,0,100,"1::overall","CD000478_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
