"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Hasselgren 1984",1984,"Graft infection rate",1,1,0,13,0,10,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::1","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Worning 1986",1986,"Graft infection rate",1,2,0,55,0,52,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::2","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Branchereau 1987",1987,"All-cause mortality",2,NA,1,93,0,86,0,0,0,0,0,1.62620236007723,2.776596,0.114627,67.257174,2.64453411592076,23.335411,"2::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Worning 1986",1986,"All-cause mortality",2,NA,2,69,3,72,0,0,0,0,0,1.54013494719693,0.695652,0.119868,4.037221,2.3720156555773,76.664589,"2::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Worning 1986",1986,"Re-intervention rate",3,NA,7,69,9,72,0,0,0,0,0,1.47075709645801,0.811594,0.319928,2.058853,2.16312643678161,100,"3::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Branchereau 1987",1987,"Graft infection rate",1,1,3,93,4,86,0,0,0,0,0,0.748967781806765,0.693548,0.159792,3.010227,0.560952738184546,76.089321,"1::1","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hasselgren 1984",1984,"Graft infection rate",1,2,0,13,0,10,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::2","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Jensen 1985",1985,"Graft infection rate",1,3,0,49,3,41,0,0,0,0,0,0,0.12,0.006378,2.257795,0,23.910679,"1::3","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Worning 1986",1986,"Graft infection rate",1,4,0,55,0,52,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::4","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Branchereau 1987",1987,"Surgical site infection rate",2,1,12,93,22,86,0,0,0,0,0,0.326201293129092,0.504399,0.266141,0.955954,0.106407283639091,47.399132,"2::1","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kaiser 1978",1978,"Surgical site infection rate",2,1,1,86,7,98,0,0,0,0,0,1.05878475350174,0.162791,0.020436,1.296787,1.12102515424775,11.503592,"2::1","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hasselgren 1984",1984,"Surgical site infection rate",2,2,0,13,3,10,0,0,0,0,0,1.45718105373925,0.112245,0.006454,1.952187,2.12337662337662,6.580445,"2::2","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jensen 1985",1985,"Surgical site infection rate",2,3,0,49,11,41,0,0,0,0,0,1.42938693079572,0.036522,0.002217,0.601517,2.04314699792961,6.813853,"2::3","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Worning 1986",1986,"Surgical site infection rate",2,4,4,55,8,52,0,0,0,0,0,0.581022729837149,0.472727,0.151371,1.476312,0.337587412587413,27.702977,"2::4","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Branchereau 1987",1987,"All-cause mortality",3,NA,1,93,1,86,0,0,0,0,0,1.62620236007723,0.924731,0.058747,14.555998,2.64453411592076,28.928342,"3::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Worning 1986",1986,"All-cause mortality",3,NA,2,69,3,72,0,0,0,0,0,1.54013494719693,0.695652,0.119868,4.037221,2.3720156555773,71.071658,"3::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Worning 1986",1986,"Re-intervention rate",4,NA,7,69,9,72,0,0,0,0,0,1.47075709645801,0.811594,0.319928,2.058853,2.16312643678161,100,"4::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Branchereau 1987",1987,"Amputation rate",5,NA,3,93,1,86,0,0,0,0,0,1.62620236007723,2.774194,0.294129,26.165899,2.64453411592076,100,"5::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hasselgren 1984",1984,"Adverse events resulting from the interventions for prevention of infection",6,NA,0,13,0,10,0,0,0,0,0,1.45718105373925,NA,NA,NA,2.12337662337662,NA,"6::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Worning 1986",1986,"Adverse events resulting from the interventions for prevention of infection",6,NA,3,69,6,72,0,0,0,0,0,0,0.521739,0.135799,2.004526,0,100,"6::overall","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Duret 1987",1987,"Graft infection rate",1,1,0,25,0,26,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::1","CD015192_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
