"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Clark 2008",2008,"Incontinence quality of life",1,0,9,0,6,40.22,6.6,37.33,4.3,0,0.480526404783303,0.467042,-0.584126,1.518209,0.230905625693966,4.178982,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fani 2024",2024,"Incontinence quality of life",1,0,23,0,22,33.04,11.76,31.95,8.48,0,0,0.104074,-0.480852,0.689,0,13.49623,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Konstantinidou 2013",2013,"Incontinence quality of life",1,0,30,0,30,46.67,27.12,38.89,29.14,0,0,0.272805,-0.235768,0.781379,0,17.852811,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kucukkaya 2021",2021,"Incontinence quality of life",1,0,32,0,32,0.6,2.7,5.1,7.1,0,0.291288288189162,-0.827623,-1.339479,-0.315767,0.0848488668361722,17.624594,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Li 2023",2023,"Incontinence quality of life",1,0,13,0,16,4.92,3.67,7.31,3.96,0,0,-0.605921,-1.356738,0.144897,0,8.191153,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mushtaq 2019",2019,"Incontinence quality of life",1,0,23,0,24,32.3,6.2,41.1,9.8,0,0,-1.050198,-1.663613,-0.436784,0,12.271743,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Nipa 2020",2020,"Incontinence quality of life",1,0,25,0,25,14.52,16.71,29.04,23.94,0,0.296548483622452,-0.692305,-1.26441,-0.120201,0.0879410031387754,14.107952,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rodrigues 2020",2020,"Incontinence quality of life",1,0,23,0,23,7.2,3.6,4.6,1.1,0,0,0.96005,0.346755,1.573345,0,12.276535,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Jordre 2014",2014,"Incontinence quality of life",1,0,12,0,15,122.5,68.2,119.8,59.6,0,0.408298866117853,0.041213,-0.717971,0.800397,0.166707964073125,17.845687,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Jose-Vaz 2020",2020,"Incontinence quality of life",1,0,36,0,37,9.8,2.3,5.1,3.9,0,0,1.447547,0.929079,1.966014,0,38.26348,"1::overall","CD009508_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
