"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Sharifiaghdas 2015",2015,"Objective cure or improvement of urinary incontinence: between 12 and 24 months",1,31,35,31,35,0,0,0,0,0,0,1,0.845102,1.183289,0,0,"1::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sharifiaghdas 2015",2015,"Dyspareunia",2,4,35,3,35,0,0,0,0,0,0,1.333333,0.321726,5.525756,0,0,"2::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sharifiaghdas 2015",2015,"Number of women affected by mesh exposure, extrusion or erosion in any area",3,2,35,1,35,0,0,0,0,0,0,2,0.189922,21.061276,0,0,"3::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sharifiaghdas 2015",2015,"Bladder or urethral injuries: less than 30 days after surgery",4,0,35,1,35,0,0,0,0,0,0,0.333333,0.014042,7.912789,0,0,"4::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sharifiaghdas 2015",2015,"Infections (e.g. UTI, mesh infection)",5,1,35,8,35,0,0,0,0,0,0,0.125,0.016493,0.947366,0,0,"5::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gaber 2016",2016,"Subjective cure or improvement of urinary incontinence: at 12 months",1,64,70,61,69,0,0,0,0,0,0,1.034192,0.925018,1.156251,0,46.96492,"1::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lee 2015",NA,"Subjective cure or improvement of urinary incontinence: at 12 months",1,73,87,63,71,0,0,0,0,0,0,0.94563,0.835477,1.070307,0,53.03508,"1::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Andrada Hamer 2011",2011,"Subjective cure or improvement of urinary incontinence: at 12 months",1,48,60,57,61,0,0,0,0,0,0,0.85614,0.742124,0.987673,0,64.173425,"1::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ross 2014",2014,"Subjective cure or improvement of urinary incontinence: at 12 months",1,35,37,29,31,0,0,0,0,0,0,1.011184,0.896545,1.14048,0,35.826575,"1::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Basu 2010",2010,"Subjective cure or improvement of urinary incontinence: 36 + months",2,19,30,30,33,0,0,0,0,0,0,0.696667,0.519795,0.933723,0,43.561097,"2::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lee 2015",NA,"Subjective cure or improvement of urinary incontinence: 36 + months",2,57,67,50,58,0,0,0,0,0,0,0.986866,0.854753,1.139398,0,56.438903,"2::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gaber 2016",2016,"Objective cure or improvement of urinary incontinence: at 12 months",3,64,70,62,69,0,0,0,0,0,0,1.017512,0.914339,1.132326,0,44.577068,"3::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lee 2015",NA,"Objective cure or improvement of urinary incontinence: at 12 months",3,78,87,66,71,0,0,0,0,0,0,0.964472,0.87629,1.061528,0,55.422932,"3::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Andrada Hamer 2011",2011,"Objective cure or improvement of urinary incontinence: at 12 months",3,40,59,56,59,0,0,0,0,0,0,0.714286,0.593342,0.859883,0,51.60224,"3::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ross 2014",2014,"Objective cure or improvement of urinary incontinence: at 12 months",3,27,33,25,28,0,0,0,0,0,0,0.916364,0.745956,1.1257,0,48.39776,"3::overall","CD008709_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
