"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Lilly 2006a",2006,"Global state: clinically important change",1,27,40,22,31,0,0,0,0,0,0,0.951136,0.696673,1.298544,0,15.296588,"1::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Beasley (E003) 1997",1997,"Global state: clinically important change",1,38,81,167,350,0,0,0,0,0,0,0.983219,0.760918,1.270464,0,17.350994,"1::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Beasley (HGAD) 1996a",1996,"Global state: clinically important change",1,29,69,82,198,0,0,0,0,0,0,1.014846,0.734827,1.401571,0,14.884604,"1::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lieberman (HGDH) 2003",2003,"Global state: clinically important change",1,60,131,73,132,0,0,0,0,0,0,0.828192,0.650639,1.054198,0,17.92683,"1::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Liu 2011i",2011,"Global state: clinically important change",1,15,25,19,25,0,0,0,0,0,0,0.789474,0.5353,1.164335,0,12.696679,"1::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tollefson (HGAJ) 1997",1997,"Global state: clinically important change",1,189,660,618,1336,0,0,0,0,0,0,0.619064,0.541651,0.707541,0,21.844305,"1::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zubair 2020",2020,"Global state: relapse",2,63,175,29,175,0,0,0,0,0,0,2.172414,1.475709,3.198044,0,18.84049,"2::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lilly (HGGN) 2000",2000,"Global state: relapse",2,16,72,15,129,0,0,0,0,0,0,1.911111,1.005003,3.634164,0,13.428361,"2::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Namjoshi 2002",2002,"Global state: relapse",2,27,86,21,142,0,0,0,0,0,0,2.122924,1.283158,3.512276,0,16.256124,"2::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Beasley (HGAD) 1996a",1996,"Global state: relapse",2,67,69,181,198,0,0,0,0,0,0,1.062215,1.001331,1.126801,0,24.2596,"2::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Crespo-Facorro 2006",2006,"Global state: relapse",2,6,54,10,54,0,0,0,0,0,0,0.6,0.234562,1.534774,0,8.885209,"2::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lilly (S029) 2007",2007,"Global state: relapse",2,29,133,28,141,0,0,0,0,0,0,1.098013,0.691707,1.742981,0,17.16086,"2::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lilly 2006a",2006,"Global state: relapse",2,1,40,0,31,0,0,0,0,0,0,2.341463,0.098641,55.579666,0,1.169357,"2::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ding 2013",2013,"Mental state: overall - clinically important change in overall mental state (? 50% reduction in PANSS endpoint score)",3,6,38,10,38,0,0,0,0,0,0,0.6,0.242299,1.485766,0,2.813362,"3::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jiang 2009b",2009,"Mental state: overall - clinically important change in overall mental state (? 50% reduction in PANSS endpoint score)",3,12,62,22,54,0,0,0,0,0,0,0.475073,0.260371,0.86682,0,6.396389,"3::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Li 2005f",2005,"Mental state: overall - clinically important change in overall mental state (? 50% reduction in PANSS endpoint score)",3,5,30,9,30,0,0,0,0,0,0,0.555556,0.210806,1.464107,0,2.463374,"3::overall","CD013425_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
