"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Abbate 2013",2013,"All-cause mortality",1,0,15,1,15,0,0,0,0,0,0,0.333333,0.01465,7.584305,0,100,"1::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Abbate 2013",2013,"Myocardial infarction (fatal or non-fatal)",2,1,15,0,15,0,0,0,0,0,0,3,0.131851,68.258743,0,50.681117,"2::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ridker 2012",2012,"Myocardial infarction (fatal or non-fatal)",2,0,375,1,180,0,0,0,0,0,0,0.160461,0.006569,3.919594,0,49.318883,"2::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ridker 2012",2012,"Unstable angina",3,0,375,1,181,0,0,0,0,0,0,0.161348,0.006605,3.941321,0,46.742896,"3::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Abbate 2010",2010,"Unstable angina",3,0,5,1,5,0,0,0,0,0,0,0.333333,0.016697,6.654426,0,53.257104,"3::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Abbate 2010",2010,"Adverse events",4,2,5,4,5,0,0,0,0,0,0,0.5,0.156817,1.594218,0,8.364358,"4::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Abbate 2013",2013,"Adverse events",4,10,15,14,15,0,0,0,0,0,0,0.714286,0.48723,1.047151,0,37.62981,"4::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ridker 2012",2012,"Adverse events",4,164,375,76,181,0,0,0,0,0,0,1.041544,0.847508,1.280004,0,54.005832,"4::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Abbate 2010",2010,"Adverse events (by patients)",5,0,5,0,5,0,0,0,0,0,0.71,1,0.248683,4.021176,0,15.084103,"5::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Abbate 2013",2013,"Adverse events (by patients)",5,0,15,0,15,0,0,0,0,-0.6,0.38,0.548812,0.260595,1.155793,0,25.625583,"5::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ebrahimi 2018",2018,"Adverse events (by patients)",5,0,35,0,35,0,0,0,0,1.01,0.34,2.745601,1.410032,5.346209,0,27.144433,"5::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ridker 2012",2012,"Adverse events (by patients)",5,0,375,0,181,0,0,0,0,-0.19,0.2,0.826959,0.558784,1.223839,0,32.145881,"5::overall","CD014741_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
