"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Agar 2017",2017,"ED visits (proportion of residents with at least one ED visit)",1,4,41,4,39,0,0,0,0,0,0,0.95122,0.255445,3.542128,0,1.803721,"1::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Arendts 2018",2018,"ED visits (proportion of residents with at least one ED visit)",1,24,39,23,38,0,0,0,0,0,0,1.016722,0.711433,1.453018,0,24.455088,"1::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bellantonio 2008",2008,"ED visits (proportion of residents with at least one ED visit)",1,9,48,11,52,0,0,0,0,0,0,0.886364,0.402769,1.950597,0,5.011347,"1::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cordato 2018",2018,"ED visits (proportion of residents with at least one ED visit)",1,9,22,14,21,0,0,0,0,0,0,0.613636,0.341436,1.102841,0,9.071797,"1::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Harvey 2014",2014,"ED visits (proportion of residents with at least one ED visit)",1,35,57,36,59,0,0,0,0,0,0,1.006335,0.753186,1.344569,0,37.134471,"1::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Loeb 2006",2006,"ED visits (proportion of residents with at least one ED visit)",1,3,121,5,133,0,0,0,0,0,0,0.659504,0.161011,2.701345,0,1.568193,"1::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van den Block 2020",2020,"ED visits (proportion of residents with at least one ED visit)",1,44,262,44,344,0,0,0,0,0,0,1.312977,0.89277,1.930967,0,20.955383,"1::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Arendts 2018",2018,"ED visits (proportion of residents with at least one ED visit): sensitivity analysis by risk of bias",2,24,39,23,38,0,0,0,0,0,0,1.016722,0.711433,1.453018,0,24.455088,"2::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Harvey 2014",2014,"ED visits (proportion of residents with at least one ED visit): sensitivity analysis by risk of bias",2,35,57,36,59,0,0,0,0,0,0,1.006335,0.753186,1.344569,0,37.134471,"2::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Loeb 2006",2006,"ED visits (proportion of residents with at least one ED visit): sensitivity analysis by risk of bias",2,3,121,5,133,0,0,0,0,0,0,0.659504,0.161011,2.701345,0,1.568193,"2::overall","CD015014_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
