"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Sentilhes 2018",2018,"Estimated blood loss ? 500 mL",1,80,557,92,545,0,0,0,0,0,0,0.850831,0.646029,1.120559,0,19.380139,"1::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WOMAN-2 2024",2024,"Estimated blood loss ? 500 mL",1,539,7575,536,7483,0,0,0,0,0,0.062923019416981,0.993384,0.885282,1.114685,0.0039593063725497,63.016589,"1::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sentilhes 2018",2018,"Estimated blood loss ? 500 mL",1,76,1364,96,1373,0,0,0,0,0,0.149398952940814,0.79689,0.595416,1.066538,0.0223200471398115,17.603272,"1::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sentilhes 2018",2018,"Estimated blood loss ? 1000 mL",3,47,1921,57,1918,0,0,0,0,0,0.194366964149864,0.823274,0.562469,1.205007,0.0377785167528347,32.645071,"3::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WOMAN-2 2024",2024,"Estimated blood loss ? 1000 mL",3,102,7575,114,7483,0,0,0,0,0,0.135315194822015,0.88387,0.677966,1.152309,0.0183102019497198,67.354929,"3::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Alam 2023",2023,"Maternal death",5,0,8,0,7,0,0,0,0,0,0,NA,NA,NA,0,NA,"5::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"WOMAN-2 2024",2024,"Maternal death",5,9,7579,9,7487,0,0,0,0,0,0.471122746693368,0.987861,0.392352,2.487233,0.221956642451903,100,"5::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WOMAN-2 2024",2024,"Severe morbidity",6,122,7579,137,7487,0,0,0,0,0,0,0.879701,0.690696,1.120427,0,100,"6::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Alam 2023",2023,"Receipt of blood transfusion",7,0,8,0,7,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Sentilhes 2018",2018,"Receipt of blood transfusion",7,17,1945,18,1946,0,0,0,0,0,0.336676508736867,0.94493,0.48845,1.828013,0.113351071535245,0.689435,"7::overall","CD007872_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
