"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Gavin 2020",2020,"Venous thromboembolism",1,1,56,0,55,0,0,0,0,0,0,2.947368,0.122655,70.824493,0,16.925898,"1::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kleidon 2018",2018,"Venous thromboembolism",1,2,72,5,74,0,0,0,0,0,0,0.411111,0.082389,2.051384,0,66.215719,"1::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pittiruti 2014",2014,"Venous thromboembolism",1,1,121,0,59,0,0,0,0,0,0,1.47541,0.06101,35.67991,0,16.858384,"1::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kleidon 2018",2018,"Venous thromboembolism (subgroup analysis - age)",2,2,72,5,74,0,0,0,0,0,0,0.411111,0.082389,2.051384,0,100,"2::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gavin 2020",2020,"Venous thromboembolism (subgroup analysis - age)",2,1,56,0,55,0,0,0,0,0,0,2.947368,0.122655,70.824493,0,50.099919,"2::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pittiruti 2014",2014,"Venous thromboembolism (subgroup analysis - age)",2,1,121,0,59,0,0,0,0,0,0,1.47541,0.06101,35.67991,0,49.900081,"2::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gavin 2020",2020,"Venous thromboembolism (sensitivity analysis)",3,1,56,0,55,0,0,0,0,0,0,2.947368,0.122655,70.824493,0,24.760275,"3::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kleidon 2018",2018,"Venous thromboembolism (sensitivity analysis)",3,2,72,5,74,0,0,0,0,0,0,0.411111,0.082389,2.051384,0,75.239725,"3::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gavin 2020",2020,"PICC-associated BSI",4,0,56,2,55,0,0,0,0,0,0,0.196491,0.009648,4.001818,0,100,"4::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kleidon 2018",2018,"PICC-associated BSI",4,0,72,0,74,0,0,0,0,0,0,NA,NA,NA,0,NA,"4::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Gavin 2020",2020,"Occlusion",5,3,56,1,55,0,0,0,0,0,0,2.946429,0.316073,27.466576,0,4.498447,"5::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hoffer 1999",1999,"Occlusion",5,2,180,3,182,0,0,0,0,0,0,0.674074,0.113983,3.986353,0,7.09708,"5::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Johnston 2012",2012,"Occlusion",5,22,67,13,34,0,0,0,0,0,0,0.858783,0.4967,1.484816,0,74.779268,"5::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kleidon 2018",2018,"Occlusion",5,1,72,5,74,0,0,0,0,0,0,0.205556,0.024615,1.716588,0,4.976823,"5::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pittiruti 2014",2014,"Occlusion",5,5,121,2,59,0,0,0,0,0,0,1.219008,0.24366,6.09859,0,8.648382,"5::overall","CD013366_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
