"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Karaca 2011",2011,"Adverse events",1,0,11,5,11,0,0,0,0,0,1.41956032459051,0.090909,0.005627,1.468721,2.01515151515151,0,"1::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Colao 2009",2009,"Biochemical remission according to normalisation of IGF-1 and GH",2,16,41,11,40,0,0,0,0,0,0.363906496116438,1.419069,0.754179,2.670131,0.132427937915743,56.564012,"2::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fahlbusch 2017",2017,"Biochemical remission according to normalisation of IGF-1 and GH",2,13,26,1,15,0,0,0,0,0,0,7.5,1.0863,51.781285,0,12.106993,"2::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Karaca 2011",2011,"Biochemical remission according to normalisation of IGF-1 and GH",2,7,11,3,11,0,0,0,0,0,0,2.333333,0.805653,6.757802,0,31.328995,"2::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mao 2010",2010,"Disease-related complications",1,2,49,1,49,0,0,0,0,0,0,2,0.187416,21.342887,0,100,"1::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cannavo 2001",2001,"Adverse events",2,10,10,6,10,0,0,0,0,0,0,1.615385,0.971652,2.685598,0,35.24037,"2::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fougner 2014",2014,"Adverse events",2,6,30,8,31,0,0,0,0,0,0.517437856639685,0.775,0.305195,1.968003,0.267741935483871,18.856092,"2::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Li 2012",2012,"Adverse events",2,7,25,7,24,0,0,0,0,0,0.511067976095623,0.96,0.396068,2.326874,0.261190476190476,20.155907,"2::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mao 2010",2010,"Adverse events",2,5,49,7,49,0,0,0,0,0,0.570833022990134,0.714286,0.243258,2.097381,0.325850340136054,15.425512,"2::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shen 2010",2010,"Adverse events",2,9,20,2,19,0,0,0,0,0,0.716583605374881,4.275,1.056729,17.294531,0.513492063492063,10.322118,"2::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cannavo 2001",2001,"Biochemical remission according to IGF-1 normalisation and GH < 1 ug/L",3,1,10,4,10,0,0,0,0,0,1.34164078649987,0.25,0.033552,1.862782,1.8,4.589237,"3::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fougner 2014",2014,"Biochemical remission according to IGF-1 normalisation and GH < 1 ug/L",3,7,30,11,31,0,0,0,0,0,0.408778139214375,0.657576,0.294358,1.468981,0.167099567099567,28.652913,"3::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Li 2012",2012,"Biochemical remission according to IGF-1 normalisation and GH < 1 ug/L",3,5,25,11,24,0,0,0,0,0,0.45924839782964,0.436364,0.178026,1.069581,0.210909090909091,23.029264,"3::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mao 2010",2010,"Biochemical remission according to IGF-1 normalisation and GH < 1 ug/L",3,9,49,19,49,0,0,0,0,0,0.42591770999996,0.473684,0.23826,0.941732,0.18140589569161,39.199882,"3::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shen 2010",2010,"Biochemical remission according to IGF-1 normalisation and GH < 1 ug/L",3,1,20,6,19,0,0,0,0,0,1.03279555898864,0.158333,0.020967,1.195651,1.06666666666667,4.528703,"3::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fougner 2014",2014,"Biochemical remission according to normalisation of IGF-1",4,7,30,14,31,0,0,0,0,0,0.384212242932273,0.516667,0.24265,1.100123,0.147619047619048,29.482626,"4::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Li 2012",2012,"Biochemical remission according to normalisation of IGF-1",4,6,25,13,24,0,0,0,0,0,0.404462289453224,0.443077,0.201353,0.974989,0.163589743589744,27.07396,"4::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mao 2010",2010,"Biochemical remission according to normalisation of IGF-1",4,9,49,24,49,0,0,0,0,0,0.42591770999996,0.375,0.194632,0.722518,0.18140589569161,39.155431,"4::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shen 2010",2010,"Biochemical remission according to normalisation of IGF-1",4,1,20,8,19,0,0,0,0,0,1.01242283656583,0.11875,0.016367,0.861594,1.025,4.287983,"4::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Li 2012",2012,"Biochemical remission according to normalisation of GH < 1 ug/L",5,6,25,11,24,0,0,0,0,0,0.421397386769018,0.523636,0.230156,1.191343,0.177575757575757,74.80814,"5::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shen 2010",2010,"Biochemical remission according to normalisation of GH < 1 ug/L",5,2,20,8,19,0,0,0,0,0,0.724568837309472,0.2375,0.057605,0.979197,0.525,25.19186,"5::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fougner 2014",2014,"Surgery for recurrent or persistent disease",6,1,31,2,30,0,0,0,0,0,1.19721899973786,0.483871,0.046267,5.060418,1.43333333333333,0,"6::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fougner 2014",2014,"Non-surgical therapy for recurrent or persistent disease",7,9,30,9,31,0,0,0,0,0,0.394405318873308,1.033333,0.475733,2.244487,0.155555555555556,64.948286,"7::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shen 2010",2010,"Non-surgical therapy for recurrent or persistent disease",7,7,20,4,19,0,0,0,0,0,0.541162769282166,1.6625,0.578359,4.778878,0.292857142857143,35.051714,"7::overall","CD013561_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
