"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"ANSWER 2019",2019,"Death (all causes)",1,NA,0,26,0,27,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"CRIB-PHOS 2011",2011,"Death (all causes)",1,NA,0,55,0,54,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Chen 2023",2023,"Death (all causes)",1,NA,1,101,3,101,0,0,0,0,0,0,0.333333,0.035263,3.150908,0,26.123219,"1::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"IMPROVE-CKD 2019",2019,"Death (all causes)",1,NA,2,138,8,140,0,0,0,0,0,0,0.253623,0.054834,1.17309,0,49.957617,"1::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lemos 2013",2013,"Death (all causes)",1,NA,2,38,1,41,0,0,0,0,0,0,2.157895,0.203844,22.843522,0,23.919164,"1::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Riccio 2018",2018,"Death (all causes)",1,NA,0,30,0,30,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"ANSWER 2019",2019,"Cardiovascular death",2,NA,0,26,0,27,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"CRIB-PHOS 2011",2011,"Cardiovascular death",2,NA,0,55,0,54,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Riccio 2018",2018,"Cardiovascular death",2,NA,0,30,0,30,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Block 2009",2009,"Hypercalcaemia",3,NA,1,30,1,57,0,0,0,0,0,0,1.9,0.123135,29.317335,0,0,"3::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Block 2009",2009,"Nausea",4,NA,3,30,1,57,0,0,0,0,0,0,5.7,0.619337,52.459359,0,24.252138,"4::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2014",2014,"Nausea",4,NA,0,135,4,70,0,0,0,0,0,0.5729806962777,0.058007,0.003167,1.062278,0.328306878306878,18.49072,"4::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2023",2023,"Nausea",4,NA,10,101,15,101,0,0,0,0,0,0,0.666667,0.31456,1.412909,0,39.453648,"4::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"FRENCH 2017",2017,"Nausea",4,NA,2,39,0,39,0,0,0,0,0,0,5,0.247801,100.887477,0,17.803494,"4::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Block 2009",2009,"Constipation",5,NA,7,30,2,57,0,0,0,0,0,0,6.65,1.471991,30.04264,0,28.380746,"5::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2014",2014,"Constipation",5,NA,11,135,0,70,0,0,0,0,0,0,12.007353,0.717972,200.810677,0,8.962365,"5::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2023",2023,"Constipation",5,NA,7,101,5,101,0,0,0,0,0,0,1.4,0.459539,4.265142,0,46.942977,"5::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"FRENCH 2017",2017,"Constipation",5,NA,4,39,0,39,0,0,0,0,0,0,9,0.500844,161.727009,0,8.539282,"5::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Riccio 2018",2018,"Constipation",5,NA,1,30,0,30,0,0,0,0,0,0,3,0.127067,70.828821,0,7.17463,"5::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"CRIB-PHOS 2011",2011,"Serum phosphate [mg/dL]",6,NA,0,54,0,50,3.16,0.71,3.31,0.53,0,0,-0.15,-0.389671,0.089671,0,17.540037,"6::overall","CD006023_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
