"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Baker 2001",2001,"Dropouts",1,8,32,4,32,0,0,0,0,0,0,2,0.668642,5.982272,0,0.854886,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Baker 2005",2005,"Dropouts",1,39,140,20,74,0,0,0,0,0,0,1.030714,0.650941,1.632055,0,3.943118,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carroll 2014",2014,"Dropouts",1,13,47,19,54,0,0,0,0,0,0,0.786114,0.436985,1.41418,0,2.650257,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carroll 2018",2018,"Dropouts",1,19,66,9,54,0,0,0,0,0,0,1.727273,0.851864,3.502287,0,1.920343,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Crits-Christoph 1999 arm 1",1999,"Dropouts",1,79,119,48,62,0,0,0,0,0,0,0.857493,0.712298,1.032284,0,11.127725,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Higgins 2003",2003,"Dropouts",1,17,49,34,51,0,0,0,0,0,0,0.520408,0.338399,0.800311,0,4.35658,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marsden 2018",2018,"Dropouts",1,1,16,1,14,0,0,0,0,0,0,0.875,0.060149,12.728737,0,0.149326,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mimiaga 2019",2019,"Dropouts",1,2,21,3,20,0,0,0,0,0,0,0.634921,0.118198,3.410572,0,0.373779,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Blanken 2016",2016,"Dropouts",1,17,107,21,107,0,0,0,0,0,0,0.809524,0.452981,1.446703,0,2.701416,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carroll 2016",2015,"Dropouts",1,8,45,6,54,0,0,0,0,0,0,1.6,0.599421,4.27079,0,1.051868,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Garcia-Fernandez 2011",2011,"Dropouts",1,9,29,12,29,0,0,0,0,0,0,0.75,0.374576,1.501697,0,1.982563,"1::overall","CD011866_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
