"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Quoix 2011",2011,"Overall survival",1,0,74,0,74,0,0,0,0,-0.105361,0.196924,0.9,0.611815,1.323928,0.038779061776,39.243362,"1::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Quoix 2016",2014,"Overall survival",1,0,111,0,111,0,0,0,0,-0.248461,0.158265,0.78,0.571978,1.063678,0.0250478102249999,60.756638,"1::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Quoix 2016",2014,"Progression-free survival ",2,0,111,0,111,0,0,0,0,-0.301105,0.147358,0.74,0.554371,0.987787,0.0217143801639999,100,"2::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Quoix 2011",2011,"Adverse events grades 3 to 5 (Participants with at least one serious adverse event)",3,38,73,34,72,0,0,0,0,0,0.167749918490863,1.102337,0.793461,1.531452,0.0281400351536913,60.474029,"3::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Quoix 2016",2014,"Adverse events grades 3 to 5 (Participants with at least one serious adverse event)",3,4,110,11,107,0,0,0,0,0,0.56786652254351,0.353719,0.116222,1.076533,0.322472387425658,39.525971,"3::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Quoix 2011",2011,"Survival rates at 3 years",4,5,74,5,74,0,0,0,0,0,0.610715132425072,1,0.302105,3.310104,0.372972972972973,100,"4::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rodriguez 2016",2016,"Overall survival",1,0,246,0,132,0,0,0,0,-0.198451,0.113155,0.82,0.656895,1.023603,0.012804054025,100,"1::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Neninger 2008",2008,"Adverse events grades 3 to 5 (Participants with at least one serious adverse event)",2,0,40,0,40,0,0,0,0,0,1.61798831233782,NA,NA,NA,2.61788617886179,NA,"2::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Rodriguez 2016",2016,"Adverse events grades 3 to 5 (Participants with at least one serious adverse event)",2,64,246,26,132,0,0,0,0,0,0.206023639991566,1.320826,0.882019,1.97794,0.0424457402353743,100,"2::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Neninger 2008",2008,"Survival rates at 3 years",3,4,40,1,40,0,0,0,0,0,1.47425972420647,4,0.467321,34.237699,2.17344173441734,6.858274,"3::overall","CD013377_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
