"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Jost 2022",2022,"All-cause mortality at 24 hours",1,NA,9,68,6,66,0,0,0,0,0,0,1.455882,0.548655,3.863253,0,43.512982,"1::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mitra 2023",2023,"All-cause mortality at 24 hours",1,NA,1,9,5,11,0,0,0,0,0,0,0.244444,0.034502,1.731895,0,14.315194,"1::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2018",2018,"All-cause mortality at 24 hours",1,NA,8,65,6,60,0,0,0,0,0,0,1.230769,0.453386,3.341064,0,42.171824,"1::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Crombie 2022",2022,"All-cause mortality at 30 days",2,NA,86,197,99,208,0,0,0,0,0,0,0.917192,0.741003,1.135275,0,88.67874,"2::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jost 2022",2022,"All-cause mortality at 30 days",2,NA,12,68,10,66,0,0,0,0,0,0,1.164706,0.540443,2.510054,0,6.844115,"2::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2018",2018,"All-cause mortality at 30 days",2,NA,10,65,6,60,0,0,0,0,0,0,1.538462,0.595373,3.97543,0,4.477145,"2::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sperry 2018",2018,"All-cause mortality at 30 days",3,NA,0,0,0,0,0,0,0,0,-0.61,0.13,0.543351,0.421138,0.70103,0.0169,100,"3::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Crombie 2022",2022,"Total thromboembolic events in the first 30 days after injury",4,NA,17,142,11,130,0,0,0,0,0,0,1.414853,0.688592,2.907103,0,71.722922,"4::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jost 2022",2022,"Total thromboembolic events in the first 30 days after injury",4,NA,1,76,3,74,0,0,0,0,0,0,0.324561,0.034538,3.049998,0,7.410069,"4::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mitra 2023",2023,"Total thromboembolic events in the first 30 days after injury",4,NA,1,9,2,11,0,0,0,0,0,0,0.611111,0.065517,5.700131,0,7.459635,"4::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2018",2018,"Total thromboembolic events in the first 30 days after injury",4,NA,4,75,2,69,0,0,0,0,0,0,1.84,0.347904,9.731412,0,13.407373,"4::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Crombie 2022",2022,"Arterial thromboembolic events in the first 30 days after injury",5,NA,3,142,0,130,0,0,0,0,0,0,6.887682,0.708895,66.921319,0,59.941333,"5::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jost 2022",2022,"Arterial thromboembolic events in the first 30 days after injury",5,NA,1,76,1,74,0,0,0,0,0,0,0.973506,0.06031,15.713995,0,40.058667,"5::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2018",2018,"Arterial thromboembolic events in the first 30 days after injury",5,NA,0,75,0,69,0,0,0,0,0,0,NA,NA,NA,0,NA,"5::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Crombie 2022",2022,"Venous thromboembolic events in the first 30 days after injury",6,NA,12,142,11,130,0,0,0,0,0,0,0.998607,0.425312,2.344664,0,73.087681,"6::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jost 2022",2022,"Venous thromboembolic events in the first 30 days after injury",6,NA,0,76,2,74,0,0,0,0,0,0,0.129935,0.00805,2.097362,0,6.882728,"6::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2018",2018,"Venous thromboembolic events in the first 30 days after injury",6,NA,4,75,2,69,0,0,0,0,0,0,1.832204,0.35882,9.355578,0,20.029591,"6::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jost 2022",2022,"Requirement for surgery or interventional procedure within first 24 hours ",7,NA,49,68,47,66,0,0,0,0,0,0,1.01189,0.81764,1.252289,0,0,"7::overall","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Davenport 2023",2023,"All cause mortality at 24 hours ",1,1,88,783,97,794,0,0,0,0,0,0.13833412327459,0.919962,0.701487,1.206479,0.0191363296621494,0,"1::1","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Holcomb 2015",2015,"All cause mortality at 24 hours ",1,2,43,338,58,342,0,0,0,0,0,0,0.750153,0.520935,1.080229,0,0,"1::2","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fan 2023",2023,"All-cause mortality at 24 hours ",2,1,5,219,11,215,0,0,0,0,0,0.851086078265389,0.451096,0.166372,1.223085,1.38055281833836,0,"2::1","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Garrigue 2018",2018,"All-cause mortality at 24 hours ",2,2,1,23,1,24,0,0,0,0,0,0,1.044479,0.06332,17.22892,0,0,"2::2","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Curry 2015",2015,"All-cause mortality at 30 days",3,1,2,20,6,21,0,0,0,0,0,0,0.35,0.079793,1.535232,0,22.93051,"3::1","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Davenport 2023",2023,"All-cause mortality at 30 days",3,1,192,760,201,771,0,0,0,0,0,0,0.969049,0.817115,1.149234,0,77.06949,"3::1","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Garrigue 2018",2018,"All-cause mortality at 30 days",3,2,5,23,7,24,0,0,0,0,0,0,0.745342,0.275575,2.015909,0,100,"3::2","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Holcomb 2015",2015,"All-cause mortality at 30 days",3,3,75,338,89,342,0,0,0,0,0,0,0.852669,0.652262,1.114652,0,100,"3::3","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nascimento 2013",2013,"All-cause mortality at 30 days",3,4,13,37,5,32,0,0,0,0,0,0,2.248649,0.899297,5.622637,0,100,"3::4","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nathens 2006",2006,"All-cause mortality at 30 days",3,5,29,156,26,168,0,0,0,0,0,0,1.201183,0.741481,1.945891,0,100,"3::5","CD012635_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
