"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Marshall 2021",2021,"Cardiovascular death",1,156,1236,4078,29548,0,0,0,0,0,0,0.914507,0.787574,1.061898,0,95.390205,"1::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Saner 2005",2005,"Cardiovascular death",1,14,58,12,58,0,0,0,0,0,0,1.166667,0.591206,2.30226,0,4.609795,"1::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kasza 2016",2016,"All-cause death",2,152,357,4599,13143,0,0,0,0,0,0,1.216764,1.076263,1.375608,0,15.19611,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marshall 2021",2021,"All-cause death",2,255,1236,7885,29548,0,0,0,0,0,0,0.773122,0.69192,0.863854,0,15.407694,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nesrallah 2012",2012,"All-cause death",2,45,338,293,1388,0,0,0,0,0,0,0.630692,0.471726,0.843229,0,11.280988,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NxStage-USRDS 2012",2012,"All-cause death",2,360,1873,2033,9365,0,0,0,0,0,0,0.885391,0.800739,0.978992,0,15.582959,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rydell 2016",2016,"All-cause death",2,25,41,30,41,0,0,0,0,0,0,0.833333,0.612973,1.132913,0,10.877528,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rydell 2019",2019,"All-cause death",2,48,152,301,608,0,0,0,0,0,0,0.637874,0.498075,0.816911,0,12.343115,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Saner 2005",2005,"All-cause death",2,29,58,34,58,0,0,0,0,0,0,0.852941,0.609452,1.19371,0,10.195238,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Xue 2015",2015,"All-cause death",2,0,63,3,121,0,0,0,0,0,0,0.272321,0.014286,5.191036,0,0.341898,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Yeung 2021",2021,"All-cause death",2,25,181,101,413,0,0,0,0,0,0,0.564794,0.378042,0.843802,0,8.774468,"2::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rydell 2019",2019,"All-cause annual hospital admission rate (number of admissions/patient-year)",3,0,152,0,608,1.8,1.42,2.57,2.45,0,0,-0.77,-1.068136,-0.471864,0,45.28481,"3::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Toronto Group 2002",2002,"All-cause annual hospital admission rate (number of admissions/patient-year)",3,0,32,0,42,0.21,0.07,0.49,0.12,0,0,-0.28,-0.32365,-0.23635,0,54.71519,"3::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Rydell 2019",2019,"All-cause hospitalisation days/patient-year",4,0,152,0,608,7.97,9.13,10.37,11.89,0,0,-2.4,-4.132014,-0.667986,0,4.74169,"4::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Toronto Group 2002",2002,"All-cause hospitalisation days/patient-year",4,0,32,0,42,1.49,0.66,3.37,1.03,0,0,-1.88,-2.266426,-1.493574,0,95.25831,"4::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Nesrallah 2012",2012,"Kidney transplantation during study period",5,70,338,146,1388,0,0,0,0,0,0,1.968874,1.519694,2.550819,0,19.637126,"5::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NxStage-USRDS 2012",2012,"Kidney transplantation during study period",5,231,1368,949,6840,0,0,0,0,0,0,1.217071,1.067039,1.388198,0,23.729714,"5::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rydell 2016",2016,"Kidney transplantation during study period",5,33,41,23,41,0,0,0,0,0,0,1.434783,1.05244,1.956028,0,17.844183,"5::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Saner 2005",2005,"Kidney transplantation during study period",5,28,58,31,58,0,0,0,0,0,0,0.903226,0.630994,1.292908,0,16.181865,"5::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Xue 2015",2015,"Kidney transplantation during study period",5,3,63,0,121,0,0,0,0,0,0,13.34375,0.700012,254.360745,0,0.635708,"5::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Yeung 2021",2021,"Kidney transplantation during study period",5,83,181,186,413,0,0,0,0,0,0,1.018208,0.84133,1.232273,0,21.971403,"5::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Watanabe 2014",2014,"Physical functioning (SF-12; SF-36)",6,0,46,0,34,87.5,9.1,71.4,25.4,0,0,0.890324,0.425016,1.355632,0,46.189917,"6::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wong 2019a",2019,"Physical functioning (SF-12; SF-36)",6,0,41,0,253,65.2,33,55.02,35.96,0,0,0.285468,-0.045315,0.616251,0,53.810083,"6::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Watanabe 2014",2014,"Role: Physical (SF-12; SF-36)",7,0,46,0,34,85.8,19.9,69.7,24.9,0,0,0.719736,0.261942,1.17753,0,45.745823,"7::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wong 2019a",2019,"Role: Physical (SF-12; SF-36)",7,0,41,0,253,60.7,25.1,55.41,32.9,0,0,0.165175,-0.165065,0.495415,0,54.254177,"7::overall","CD009535_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
