"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Sookprasert 2014",2014,"Quality of life via FACT (short term)",1,1,0,88,0,38,69.28,43.42,66.68,45.7,0,8.74255121086752,2.6,-14.529691,19.729691,76.4322016746411,0,"1::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Grutsch 2021",2021,"Change in quality of life after treatment via QLQ-C30 (short term)",2,1,0,38,0,18,2.415789,33.529338,-13.4,38.183766,0,1.40964450913502,15.815789,-4.795042,36.42662,1.9870976421345,0,"2::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Grutsch 2021",2021,"Change in quality of life after treatment via QLI (short term)",3,1,0,33,0,15,1.172727,4.269095,-0.5,4.64758,0,1.41148075914177,1.672727,-1.093724,4.439178,1.99227793342742,0,"3::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sookprasert 2014",2014,"Quality of life via FACT (intermediate term)",4,1,0,88,0,38,42.54,48.62,28.25,45.72,0,0,14.29,-3.444255,32.024255,0,0,"4::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Grutsch 2021",2021,"Change in sleep after treatment via PSQI (short term)",5,1,0,31,0,19,-2.1968,3.2725,-5,5.2307,0,1.33621539769315,2.8032,0.184266,5.422134,1.78547158903226,0,"5::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kartini 2021",2021,"Adverse event (headache)",6,1,3,13,1,12,0,0,0,0,0,1.08308675694836,2.769231,0.331462,23.135786,1.17307692307692,0,"6::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kartini 2021",2021,"Adverse event (fatigue)",7,1,2,13,3,12,0,0,0,0,0,0.820412654142367,0.615385,0.123257,3.072438,0.673076923076923,0.686814,"7::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sookprasert 2014",2014,"Adverse event (fatigue)",7,1,89,100,39,45,0,0,0,0,0,0.0682257903947121,1.026923,0.898388,1.173848,0.0046547584749831,99.313186,"7::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sookprasert 2014",2014,"Adverse event (nausea)",8,1,41,101,18,45,0,0,0,0,0,0.218683760569372,1.014851,0.661087,1.557925,0.0478225871367624,0,"8::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Grutsch 2021",2021,"One-year survival rate",9,1,23,55,11,29,0,0,0,0,0,0,1.102479,0.629558,1.930657,0,70.019946,"9::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sookprasert 2014",2014,"One-year survival rate",9,1,18,104,6,46,0,0,0,0,0,0,1.326923,0.563598,3.12408,0,29.980054,"9::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Grutsch 2021",2021,"Two-year survival rate",10,1,10,55,3,29,0,0,0,0,0,0,1.757576,0.524489,5.889677,0,76.198001,"10::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sookprasert 2014",2014,"Two-year survival rate",10,1,4,104,1,46,0,0,0,0,0,0,1.769231,0.203294,15.397324,0,23.801999,"10::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Grutsch 2021",2021,"Three-year survival rate",11,1,9,55,1,29,0,0,0,0,0,0,4.745455,0.631764,35.645198,0,100,"11::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sookprasert 2014",2014,"Three-year survival rate",11,1,0,104,0,46,0,0,0,0,0,0,NA,NA,NA,0,NA,"11::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Seely 2021",2021,"Two-year disease-free survival (DFS) rate",12,1,276,356,268,353,0,0,0,0,0,0,1.021172,0.941613,1.107454,0,0,"12::1","CD010145_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
