"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Kent 2013a",2013,"Irritability",1,1,0,29,0,34,-12.4,6.52,-3.5,10.67,0,2.1941679336123,-8.9,-13.20049,-4.59951,4.81437292089249,8.703101,"1::1","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"McCracken 2002",2002,"Irritability",1,1,0,49,0,52,11.3,7.4,21.9,9.5,0,1.68912046446815,-10.6,-13.910615,-7.289385,2.85312794348509,11.626009,"1::1","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NCT01624675",2012,"Irritability",1,1,0,21,0,18,-9.8,6.9,-2.7,6.9,0,2.21633545681669,-7.1,-11.443938,-2.756062,4.91214285714286,8.595375,"1::1","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Shea 2004",2004,"Irritability",1,1,0,39,0,38,6.9,5.55,14.67,11.4,0,0,-7.77,-11.791418,-3.748582,0,9.434245,"1::1","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Ichikawa 2017",2017,"Irritability",1,2,0,47,0,45,-11.4,8.9,-7.5,9.39,0,0,-3.9,-7.641786,-0.158214,0,10.238219,"1::2","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Irritability",1,2,0,53,0,49,-14.4,9.53,-8.4,9.73,0,0,-6,-9.742301,-2.257699,0,10.236671,"1::2","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"NCT00198107",2005,"Irritability",1,2,0,38,0,40,18.6,8.518618,25.5,8.598707,0,1.93733386384485,-6.9,-10.69955,-3.10045,3.7532625,10.066083,"1::2","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NCT00468130",2007,"Irritability",1,2,0,7,0,6,6.83,6.7,8.67,10.69,0,0,-1.84,-11.729349,8.049349,0,2.386759,"1::2","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"NCT00870727",2009,"Irritability",1,2,0,17,0,16,18.3,8.07,26.4,8.16,0,0,-8.1,-13.641008,-2.558992,0,6.183816,"1::2","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Owen 2009",2009,"Irritability",1,2,0,46,0,49,-12.9,0.76,-5,10.01,0,0,-7.9,-10.71134,-5.08866,0,13.459955,"1::2","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Loebel 2016",2016,"Irritability",1,3,0,48,0,49,-8.8,10.39,-7.5,10.5,0,0,-1.3,-5.45725,2.85725,0,9.069767,"1::3","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kent 2013a",2013,"Aggression",2,1,0,31,2,35,0,0,0,0,0,0,1.057836,0.9578,1.16832,0,100,"2::1","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kent 2013a",2013,"Weight gain above clinically relevant thresholds",3,1,4,31,2,35,0,0,0,0,0,0.830162939977715,2.258065,0.443711,11.491384,0.689170506912442,15.956231,"3::1","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT01624675",2012,"Weight gain above clinically relevant thresholds",3,1,4,21,0,18,0,0,0,0,0,0,7.772727,0.44668,135.253961,0,5.176958,"3::1","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Weight gain above clinically relevant thresholds",3,2,2,54,1,51,0,0,0,0,0,0,1.888889,0.176618,20.201187,0,7.52224,"3::2","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT00198107",2005,"Weight gain above clinically relevant thresholds",3,2,8,40,5,40,0,0,0,0,0,0,1.6,0.572461,4.471918,0,39.987505,"3::2","CD014965_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
