"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Bullen 2013",2013,"Smoking cessation",1,21,289,17,295,0,0,0,0,0,0,1.26094,0.679313,2.340557,0,12.708531,"1::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hajek 2019",7608,"Smoking cessation",1,79,438,44,446,0,0,0,0,0,0,1.828248,1.295698,2.579684,0,32.933354,"1::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Klonizakis 2022",2022,"Smoking cessation",1,36,84,25,82,0,0,0,0,0,0,1.405714,0.933259,2.117346,0,19.110526,"1::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lee 2018",2015,"Smoking cessation",1,5,20,1,10,0,0,0,0,0,0,2.5,0.33552,18.62782,0,1.007094,"1::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Myers-Smith 2022",2022,"Smoking cessation",1,13,68,2,67,0,0,0,0,0,0,6.404412,1.502337,27.30179,0,1.521832,"1::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Russell 2021",2021,"Smoking cessation",1,34,140,15,70,0,0,0,0,0,0,1.133333,0.663424,1.936083,0,15.106416,"1::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Russell 2021",2021,"Smoking cessation",1,44,145,15,71,0,0,0,0,0,0,1.436322,0.860226,2.39823,0,15.211322,"1::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hajek 2022",2022,"Smoking cessation",1,6,169,3,150,0,0,0,0,0,0,1.775148,0.451821,6.974331,0,2.400926,"1::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wagener 2023",2023,"Adverse events",2,93,175,87,175,0,0,0,0,0,0,1.068966,0.871824,1.310685,0,27.576937,"2::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lee 2018",2015,"Adverse events",2,7,19,5,10,0,0,0,0,0,0,0.736842,0.313418,1.732307,0,2.076741,"2::overall","CD010216_pub9_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
