"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Cochener 2018",2018,"Uncorrected distance visual acuity worse than 6/6",1,38,80,16,40,0,0,0,0,0,0,1.1875,0.761747,1.851212,0,17.098308,"1::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Scheepers 2022",2022,"Uncorrected distance visual acuity worse than 6/6",1,51,68,48,66,0,0,0,0,0,0,1.03125,0.842936,1.261634,0,82.901692,"1::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cochener 2018",2018,"Corrected distance visual acuity worse than 6/6 ",2,7,80,4,40,0,0,0,0,0,0,0.875,0.272014,2.814654,0,6.218066,"2::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Scheepers 2022",2022,"Corrected distance visual acuity worse than 6/6 ",2,39,68,36,66,0,0,0,0,0,0,1.051471,0.778287,1.420542,0,93.781934,"2::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Monaco 2017",2017,"Uncorrected distance visual acuity (logMAR)",3,0,40,0,40,0,0.04,0.03,0.05,0,0,-0.03,-0.049843,-0.010157,0,93.202893,"3::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Webers 2020",2020,"Uncorrected distance visual acuity (logMAR)",3,0,13,0,14,-0.05,0.07,0.01,0.12,0,0,-0.06,-0.133479,0.013479,0,6.797107,"3::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gil 2020",2020,"Corrected distance visual acuity (logMAR) ",4,0,19,0,20,0.038,0.051,-0.012,0.082,0,0,0.05,0.007369,0.092631,0,100,"4::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Cochener 2018",2018,"Uncorrected near visual acuity worse than J2",5,1,40,6,20,0,0,0,0,0,0,0.083333,0.010751,0.64592,0,0,"5::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Monaco 2017",2017,"Uncorrected near visual acuity (logMAR)",6,0,40,0,40,0.02,0.06,0.07,0.08,0,0,-0.05,-0.08099,-0.01901,0,68.963165,"6::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Webers 2020",2020,"Uncorrected near visual acuity (logMAR)",6,0,13,0,14,0.04,0.07,0.09,0.05,0,0,-0.05,-0.096194,-0.003806,0,31.036835,"6::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gil 2020",2020,"Corrected near visual acuity (logMAR) ",7,0,19,0,20,0.097,0.109,0.238,0.097,0,0,-0.141,-0.205879,-0.076121,0,100,"7::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Cochener 2018",2018,"Uncorrected intermediate visual acuity worse than 6/9 ",8,22,40,9,20,0,0,0,0,0,0,1.222222,0.698312,2.139197,0,100,"8::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Monaco 2017",2017,"Uncorrected intermediate visual acuity (logMAR)",9,0,40,0,40,0.23,0.07,0.27,0.08,0,0,-0.04,-0.072943,-0.007057,0,32.094037,"9::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Webers 2020",2020,"Uncorrected intermediate visual acuity (logMAR)",9,0,13,0,14,0.01,0.03,-0.02,0.03,0,0,0.03,0.007353,0.052647,0,67.905963,"9::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gil 2020",2020,"Corrected intermediate visual acuity (logMAR) ",10,0,19,0,20,0.142,0.084,0.021,0.074,0,0,0.121,0.071217,0.170783,0,100,"10::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Monaco 2017",2017,"Modulation transfer function (MTF) at 40 cycles per degree, 3 mm pupil diameter",11,0,40,0,40,0.44,0.02,0.36,0.02,0,0,0.08,0.071235,0.088765,0,100,"11::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Webers 2020",2020,"Contrast sensitivity under photopic and mesopic conditions",12,0,13,0,14,1.14,0.5,1.19,0.46,0,0,-0.05,-0.413229,0.313229,0,52.663027,"12::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Webers 2020",2020,"Contrast sensitivity under photopic and mesopic conditions",12,0,13,0,14,1.43,0.54,1.35,0.47,0,0,0.08,-0.303118,0.463118,0,47.336973,"12::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gil 2020",2020,"Defocus curve: 0.0 D (far), LogMAR visual acuity",13,0,19,0,20,0.001,0.058,-0.071,0.059,0,0,0.072,0.035275,0.108725,0,100,"13::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gil 2020",2020,"Defocus curve: -1.5 D (intermediate), LogMAR visual acuity",14,0,19,0,20,0.154,0.071,0.019,0.072,0,0,0.135,0.090112,0.179888,0,100,"14::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gil 2020",2020,"Defocus curve: -3.0 D (intermediate), LogMAR visual acuity",15,0,19,0,20,0.109,0.078,0.329,0.113,0,0,-0.22,-0.280685,-0.159315,0,100,"15::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gil 2020",2020,"Any adverse outcome: posterior capsular opacification (PCO)",16,0,19,0,20,0,0,0,0,0,0,NA,NA,NA,0,NA,"16::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Webers 2020",2020,"Any adverse outcome: posterior capsular opacification (PCO)",16,1,13,1,14,0,0,0,0,0,0,1.076923,0.074801,15.504566,0,100,"16::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Webers 2020",2020,"LASEK after all visits for residual refractive error or astigmatism",17,1,13,2,14,0,0,0,0,0,0,0.538462,0.05515,5.257328,0,100,"17::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cochener 2018",2018,"Consideration of excimer laser augmentation at end of study ",18,9,40,2,20,0,0,0,0,0,0,2.25,0.535718,9.449938,0,0,"18::overall","CD014891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
