"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Galie 2015",2015,"Clinical worsening",1,1,46,253,43,126,0,0,0,0,0,0.181950178020805,0.53277,0.372961,0.761054,0.0331058672818025,49.819737,"1::1","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zhuang 2014",2014,"Clinical worsening",1,1,5,60,14,64,0,0,0,0,0,0.489016262267325,0.380952,0.14609,0.993395,0.239136904761905,6.896993,"1::1","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Barst 2011",2011,"Clinical worsening",1,2,3,87,5,45,0,0,0,0,0,0.706835807127474,0.310345,0.077658,1.240236,0.499616858237548,3.301181,"1::2","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vizza 2017",2017,"Clinical worsening",1,2,3,50,2,53,0,0,0,0,0,0.891327890736642,1.59,0.277139,9.122141,0.794465408805031,2.076019,"1::2","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pulido 2013",2013,"Clinical worsening",1,3,51,313,26,88,0,0,0,0,0,0.208592562322445,0.551487,0.366421,0.830022,0.0435108570562432,37.90607,"1::3","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Galie 2015",2015,"Mortality",2,1,9,253,2,126,0,0,0,0,0,0.774094331463965,2.241107,0.491533,10.218163,0.599222034004643,49.83287,"2::1","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zhuang 2014",2014,"Mortality",2,1,0,60,1,64,0,0,0,0,0,1.62323399688988,0.355191,0.014749,8.553848,2.6348886086591,27.105358,"2::1","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vizza 2017",2017,"Mortality",2,2,1,50,0,53,0,0,0,0,0,1.62127736831515,3.176471,0.132407,76.204152,2.62854030501089,9.064743,"2::2","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Grunig 2024",2024,"Mortality",2,3,3,107,0,35,0,0,0,0,0,1.49955901807073,2.333333,0.123467,44.096461,2.24867724867725,13.997029,"2::3","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Galie 2015",2015,"Hospitalisation",3,1,10,253,18,126,0,0,0,0,0,0.379033611239277,0.27668,0.131627,0.581583,0.143666478449087,56.296599,"3::1","CD015824_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
