"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Duggan 2014",2014,"Maternal anaemia",1,87,108,81,108,0,0,0,0,0,0,1.074074,0.930981,1.239161,0,87.428571,"1::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Siddiqua 2016",2016,"Maternal anaemia",1,13,33,12,35,0,0,0,0,0,0,1.14899,0.615587,2.144585,0,12.571429,"1::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Duggan 2014",2014,"Maternal vitamin B12 deficiency or insufficiency",2,34,102,83,102,0,0,0,0,0,0,0.409639,0.3066,0.547305,0,89.530457,"2::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Siddiqua 2016",2016,"Maternal vitamin B12 deficiency or insufficiency",2,1,33,10,35,0,0,0,0,0,0,0.106061,0.014356,0.783578,0,10.469543,"2::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Duggan 2014",2014,"Low birthweight (< 2500 g)",3,33,128,20,124,0,0,0,0,0,0,1.598438,0.971944,2.628754,0,91.038407,"3::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Siddiqua 2016",2016,"Low birthweight (< 2500 g)",3,1,41,2,41,0,0,0,0,0,0,0.5,0.047158,5.301312,0,8.961593,"3::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Duggan 2014",2014,"Preterm birth (< 37 weeks)",4,16,131,18,127,0,0,0,0,0,0,0.861747,0.460043,1.614214,0,90.137615,"4::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Siddiqua 2016",2016,"Preterm birth (< 37 weeks)",4,4,41,2,41,0,0,0,0,0,0,2,0.387475,10.323249,0,9.862385,"4::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Duggan 2014",2014,"Maternal total vitamin B12 concentrations",5,0,102,0,102,203.7,106.8,120,63.8,0,0,83.7,59.557241,107.842759,0,68.838505,"5::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Edelstein 1968",1968,"Maternal total vitamin B12 concentrations",5,0,62,0,78,294.6,117.2,292.7,105.9,0,0,1.9,-35.561748,39.361748,0,28.590988,"5::overall","CD013823_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
