"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Boyle 2014","2014","FEV1 % predicted (absolute change from baseline)",1,0,40,0,21,-0.2,4.32615,1.7,4.174,0,0,-1.9,-4.132572,0.332572,0,100,"1::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,17,36,7,17,0,0,0,0,0,0,1.278195,0.27588,5.92209,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,7,36,3,17,0,0,0,0,0,0,1.126437,0.157838,8.038992,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,6,36,1,17,0,0,0,0,0,0,3.2,0.177094,57.822561,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,10,36,3,17,0,0,0,0,0,0,1.794872,0.268865,11.982113,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,6,36,1,17,0,0,0,0,0,0,3.2,0.177094,57.822561,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,6,36,2,17,0,0,0,0,0,0,1.5,0.15725,14.308424,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,5,36,2,17,0,0,0,0,0,0,1.209677,0.120997,12.093845,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,6,36,2,17,0,0,0,0,0,0,1.5,0.15725,14.308424,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,4,36,3,17,0,0,0,0,0,0,0.583333,0.069083,4.925647,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,1,36,3,17,0,0,0,0,0,0,0.133333,0.006104,2.912258,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,2,36,3,17,0,0,0,0,0,0,0.27451,0.022769,3.309639,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,2,36,3,17,0,0,0,0,0,0,0.27451,0.022769,3.309639,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,3,36,1,17,0,0,0,0,0,0,1.454545,0.067112,31.524761,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,1,36,2,17,0,0,0,0,0,0,0.214286,0.008281,5.545007,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Clancy 2012","2012","Adverse effects: 100 mg and 200 mg lumacaftor groups (combined data) versus placebo at up to 1 month",2,4,36,0,17,0,0,0,0,0,0,4.846154,0.096632,243.038722,0,100,"2::overall","CD010966_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
