"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Bianchi Porro 2000",2000,"Global symptoms of dyspepsia (dichotomous)",1,NA,14,70,6,34,0,0,0,0,0,0.39835094249839,1.133333,0.477593,2.689411,0.158683473389356,0,"1::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cullen 1998",1998,"Global symptoms of dyspepsia (dichotomous)",1,NA,8,83,19,85,0,0,0,0,0,0,0.431198,0.199912,0.930071,0,0,"1::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ekstrom 1996",1996,"Global symptoms of dyspepsia (dichotomous)",1,NA,7,85,18,90,0,0,0,0,0,0,0.411765,0.181142,0.936005,0,0,"1::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hawkey 2005",2005,"Global symptoms of dyspepsia (dichotomous)",1,NA,275,392,161,203,0,0,0,0,0,0.141310858264112,0.884539,0.804034,0.973104,0.0199687586633399,0,"1::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hawkey 2005",2005,"Global symptoms of dyspepsia (dichotomous)",1,NA,263,365,163,189,0,0,0,0,0,0.185021859551668,0.835482,0.766956,0.910131,0.0342330885119572,0,"1::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Scheiman 2010",2007,"Global symptoms of dyspepsia (dichotomous)",1,NA,372,1540,259,763,0,0,0,0,0,0.0497947676895762,0.711618,0.623137,0.812663,0.0024795188892588,0,"1::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Whellan 2014",2014,"Global symptoms of dyspepsia (dichotomous)",1,NA,24,257,68,259,0,0,0,0,0,0,0.355688,0.230876,0.547973,0,0,"1::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Whellan 2014",2014,"Global symptoms of dyspepsia (dichotomous)",1,NA,35,264,90,265,0,0,0,0,0,0,0.390362,0.274734,0.554655,0,0,"1::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hawkey 2005",2005,"Global symptoms of dyspepsia (continuous)",2,NA,0,365,0,189,-2.145616438356,1.40828629619,-1.56,1.26,0,0,-0.585616,-0.81614,-0.355093,0,59.415838,"2::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hawkey 2005",2005,"Global symptoms of dyspepsia (continuous)",2,NA,0,392,0,203,-2.160867346938,1.5979888295897,-1.64,1.67,0,0.142311729983746,-0.520867,-0.799793,-0.241941,0.0202526284909667,40.584162,"2::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Bianchi Porro 2000",2000,"Incident ulcer",3,NA,4,47,4,21,0,0,0,0,0,0,0.446809,0.123377,1.61811,0,3.068946,"3::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cullen 1998",1998,"Incident ulcer",3,NA,3,83,14,85,0,0,0,0,0,0,0.219449,0.065458,0.735707,0,3.436834,"3::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ekstrom 1996",1996,"Incident ulcer",3,NA,4,85,15,90,0,0,0,0,0,0,0.282353,0.097593,0.816892,0,4.341155,"3::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Graham 2002",2002,"Incident ulcer",3,NA,51,269,66,134,0,0,0,0,0,1.41560110302085,0.384927,0.284887,0.520098,2.00392648287385,23.561936,"3::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Scheiman 2006",2006,"Incident ulcer",3,NA,17,388,19,185,0,0,0,0,0,0.500840098652984,0.426614,0.227106,0.801387,0.25084080441873,10.203967,"3::overall","CD014585_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
