"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Bleidorn 2010",2010,"Short-term resolution of symptoms (days 1 to 4 after randomisation)",1,21,36,17,33,0,0,0,0,0,0,1.132353,0.735854,1.742498,0,21.910418,"1::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gagyor 2012",2012,"Short-term resolution of symptoms (days 1 to 4 after randomisation)",1,91,234,129,229,0,0,0,0,0,0,0.690353,0.566923,0.840657,0,32.930867,"1::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kronenberg 2017",2017,"Short-term resolution of symptoms (days 1 to 4 after randomisation)",1,10,133,20,120,0,0,0,0,0,0,0.451128,0.220058,0.924831,0,12.517843,"1::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vik 2018",2018,"Short-term resolution of symptoms (days 1 to 4 after randomisation)",1,70,181,131,178,0,0,0,0,0,0,0.525494,0.428751,0.644067,0,32.640872,"1::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bleidorn 2010",2010,"Medium-term resolution of symptoms (days 5 to 10 after randomisation)",2,27,36,20,33,0,0,0,0,0,0,1.2375,0.886544,1.727389,0,15.552145,"2::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gagyor 2012",2012,"Medium-term resolution of symptoms (days 5 to 10 after randomisation)",2,163,232,186,227,0,0,0,0,0,0,0.857457,0.773047,0.951085,0,31.103964,"2::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kronenberg 2017",2017,"Medium-term resolution of symptoms (days 5 to 10 after randomisation)",2,70,133,77,120,0,0,0,0,0,0,0.820232,0.665229,1.011352,0,23.391983,"2::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vik 2018",2018,"Medium-term resolution of symptoms (days 5 to 10 after randomisation)",2,114,181,162,178,0,0,0,0,0,0,0.69204,0.613262,0.780937,0,29.951908,"2::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ko 2018",2018,"Adverse events (to day 30 after randomisation)",3,4,28,0,27,0,0,0,0,0,0,8.689655,0.490127,154.062411,0,100,"3::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bleidorn 2010",2010,"Adverse events (to day 30 after randomisation)",3,32,36,26,33,0,0,0,0,0,0,1.128205,0.91325,1.393756,0,29.342482,"3::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gagyor 2012",2012,"Adverse events (to day 30 after randomisation)",3,51,241,64,243,0,0,0,0,0,0,0.803488,0.582365,1.108572,0,20.95959,"3::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kronenberg 2017",2017,"Adverse events (to day 30 after randomisation)",3,43,133,22,120,0,0,0,0,0,0,1.7635,1.123767,2.767416,0,14.140368,"3::overall","CD014762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
