"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Gedikoglu 2013",2013,"First-pass success",1,101,108,78,100,0,0,0,0,0,0,4.069597,1.653954,10.013349,0,6.796057,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jolly 2022",2022,"First-pass success",1,277,311,222,310,0,0,0,0,0,0,3.229465,2.09373,4.981274,0,14.629804,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Katircibasi 2018",2018,"First-pass success",1,396,449,346,490,0,0,0,0,0,0,3.109608,2.199311,4.39668,0,16.730526,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marquis-Gravel 2018",2018,"First-pass success",1,40,64,31,65,0,0,0,0,0,0,1.827957,0.905797,3.688936,0,9.34936,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nguyen 2020",2020,"First-pass success",1,255,331,210,357,0,0,0,0,0,0,2.348684,1.685631,3.272554,0,17.089495,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Seto 2010",2010,"First-pass success",1,415,502,232,500,0,0,0,0,0,0,5.510305,4.121718,7.3667,0,18.096121,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Stone 2020",2020,"First-pass success",1,257,347,141,340,0,0,0,0,0,0,4.030181,2.918426,5.565452,0,17.308636,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Katircibasi 2018",2018,"Sensitivity analysis: first-pass success excluding rescue U/S",2,396,449,346,490,0,0,0,0,0,0,3.109608,2.199311,4.39668,0,39.813534,"2::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marquis-Gravel 2018",2018,"Sensitivity analysis: first-pass success excluding rescue U/S",2,40,64,31,65,0,0,0,0,0,0,1.827957,0.905797,3.688936,0,18.286059,"2::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Stone 2020",2020,"Sensitivity analysis: first-pass success excluding rescue U/S",2,257,347,141,340,0,0,0,0,0,0,4.030181,2.918426,5.565452,0,41.900408,"2::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dudeck 2004",2004,"Time to successful CFA access",1,0,56,0,56,208,124,197,165,0,0,11,-43.058498,65.058498,0,3.054096,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gedikoglu 2013",2013,"Time to successful CFA access",1,0,108,0,100,68.6,45.1,94.3,66.4,0,0,-25.7,-41.247225,-10.152775,0,20.547813,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Jolly 2022",2022,"Time to successful CFA access",1,0,311,0,310,113.8,185.49,128.86,205.63,0,0,-15.06,-45.865184,15.745184,0,8.182316,"1::overall","CD014594_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
