"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"ADVANCE-1 2009",2009,"All-cause mortality",1,3,1599,6,1596,0,0,0,0,0,0.706220958846922,0.499062,0.125031,1.992007,0.498748042714667,14.741648,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ADVANCE-2 2010",2010,"All-cause mortality",1,3,1528,1,1529,0,0,0,0,0,1.15413381409384,3.001963,0.312611,28.827426,1.3320248608348,2.453834,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ADVANCE-3 2010",2010,"All-cause mortality",1,5,2708,2,2699,0,0,0,0,0,0.836217804274689,2.491691,0.483843,12.831698,0.699260216185983,4.917445,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"APROPOS 2007",2007,"All-cause mortality",1,3,638,0,109,0,0,0,0,0,1.50832968259478,1.205008,0.062675,23.167673,2.27505843139646,2.094143,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2016",2016,"All-cause mortality",1,0,135,0,133,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"FOXTROT 2020",2020,"All-cause mortality",1,0,83,0,76,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Fuji 2014-THA",2014,"All-cause mortality",1,0,343,0,103,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Fuji 2014-TKA",2014,"All-cause mortality",1,1,180,0,90,0,0,0,0,0,1.62792898917588,1.508287,0.062057,36.658926,2.6501527937992,1.633416,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jiang 2019",2019,"All-cause mortality",1,0,110,0,110,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Kim 2016",2016,"All-cause mortality",1,0,350,0,351,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Kunal 2021",2021,"All-cause mortality",1,1,48,1,48,0,0,0,0,0,1.39940463531222,1,0.064391,15.530141,1.95833333333333,2.454637,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT01205932",2011,"All-cause mortality",1,0,235,0,79,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"NCT01206972",2011,"All-cause mortality",1,0,158,0,55,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"ODIXa-HIP 2007",2007,"All-cause mortality",1,2,359,0,107,0,0,0,0,0,0,1.5,0.072565,31.006732,0,1.888182,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ODIXa-HIP-OD 2006",2006,"All-cause mortality",1,0,511,0,107,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"ODIXa-HIP2 2006",2006,"All-cause mortality",1,2,442,0,106,0,0,0,0,0,1.54544390686442,1.207675,0.058407,24.970906,2.38839686926436,1.977098,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ODIXa-KNEE 2005",2005,"All-cause mortality",1,3,296,0,70,0,0,0,0,0,1.50607528872398,1.673401,0.087423,32.031225,2.26826277530503,1.981052,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ONYX-2 2010",2010,"All-cause mortality",1,1,581,0,127,0,0,0,0,0,1.63007237680057,0.659794,0.027033,16.1038,2.65713595360825,2.012111,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"RECORD1 2008",2008,"All-cause mortality",1,5,1595,4,1558,0,0,0,0,0,0.66987401220573,1.221003,0.328488,4.538523,0.448731192228603,9.933766,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"RECORD2 2008",2008,"All-cause mortality",1,2,864,8,869,0,0,0,0,0,0.789108259116835,0.251447,0.05355,1.180691,0.622691844606402,19.580436,"1::overall","CD011762_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
