"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Chan 2017",2017,"Analysis 1.1. Outcome 1: Proportion of participants with serious adverse events",1,NA,3,49,2,50,0,0,0,0,0,0,1.549803,0.258743,9.282903,0,100,"1::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Masoodi 2013",2013,"Analysis 1.1. Outcome 1: Proportion of participants with serious adverse events",1,NA,0,50,0,50,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Mirhashemi 2022",2022,"Analysis 1.1. Outcome 1: Proportion of participants with serious adverse events",1,NA,0,30,0,30,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Rajendra 2022",2022,"Analysis 1.1. Outcome 1: Proportion of participants with serious adverse events",1,NA,0,15,0,30,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Chan 2017",2017,"Analysis 1.2. Outcome 1: Proportion of participants with serious adverse events: sensitivity analysis 'best-worst' case scenario",2,NA,3,49,2,50,0,0,0,0,0,0.890234242659044,1.549803,0.258743,9.282903,0.792517006802721,50.71069,"2::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Masoodi 2013",2013,"Analysis 1.2. Outcome 1: Proportion of participants with serious adverse events: sensitivity analysis 'best-worst' case scenario",2,NA,0,50,0,50,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Mirhashemi 2022",2022,"Analysis 1.2. Outcome 1: Proportion of participants with serious adverse events: sensitivity analysis 'best-worst' case scenario",2,NA,0,30,5,30,0,0,0,0,0,1.49036846339488,0.117015,0.019042,0.719081,2.22119815668203,49.28931,"2::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rajendra 2022",2022,"Analysis 1.2. Outcome 1: Proportion of participants with serious adverse events: sensitivity analysis 'best-worst' case scenario",2,NA,0,15,0,30,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Chan 2017",2017,"Analysis 1.3. Outcome 1: Proportion of participants with serious adverse events: sensitivity analysis 'worst-best' case scenario",3,NA,3,49,2,50,0,0,0,0,0,0.890234242659044,1.549803,0.258743,9.282903,0.792517006802721,62.329019,"3::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Masoodi 2013",2013,"Analysis 1.3. Outcome 1: Proportion of participants with serious adverse events: sensitivity analysis 'worst-best' case scenario",3,NA,0,50,0,50,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD015524_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
