"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Kok 2006",2006,"Analgesia requirements",1,0,50,0,50,25,26.5,16,23.25,0,0,0.358269,-0.036984,0.753522,0,20.503225,"1::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Nicholson 2010",2010,"Analgesia requirements",1,0,28,0,56,90,69.25,59,34,0,0,0.633023,0.168904,1.097142,0,18.664696,"1::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Oyen 2005",2005,"Analgesia requirements",1,0,59,0,63,75.95,42.95,46.42,30.98,0,0,0.787809,0.41878,1.156838,0,21.210805,"1::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Simforoosh 2005",2005,"Analgesia requirements",1,0,100,0,100,10.8,15.41,11.55,17.51,0,0,-0.0453,-0.322517,0.231917,0,23.624359,"1::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wolf 2001",2001,"Analgesia requirements",1,0,27,0,23,111,96,59,62,0,0,0.622806,0.052305,1.193307,0,15.996914,"1::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Basiri 2007",2007,"Duration of procedure",2,0,20,0,20,101.4,16.6,152,35.9,0,0,-50.6,-67.934161,-33.265839,0,14.207752,"2::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kok 2006",2006,"Duration of procedure",2,0,50,0,50,164,51.5,221,54.75,0,0,-57,-77.834357,-36.165643,0,14.020478,"2::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mansour 2017",2017,"Duration of procedure",2,0,109,0,110,172.3,45.5,156.2,33.2,0,0,16.1,5.542818,26.657182,0,14.481425,"2::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Nicholson 2010",2010,"Duration of procedure",2,0,28,0,56,150,27.5,160,35,0,0,-10,-23.703489,3.703489,0,14.369648,"2::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Oyen 2005",2005,"Duration of procedure",2,0,59,0,63,140,26.29,180,44.28,0,0,-40,-52.827984,-27.172016,0,14.40348,"2::overall","CD006124_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
