"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"AASK 2002",2002,"Total mortality",1,39,438,57,457,0,0,0,0,0,0.196757710039219,0.713891,0.485458,1.049814,0.0387135964598775,21.068243,"1::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ACCORD BP 2010",2010,"Total mortality",1,26,207,20,196,0,0,0,0,0,0.280229512669197,1.230918,0.710718,2.131871,0.0785285797708158,7.758856,"1::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HOT 1998",1998,"Total mortality",1,39,744,68,1431,0,0,0,0,0,0.19571410259073,1.103119,0.751675,1.61888,0.0383040099528947,17.568107,"1::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"MDRD 1994",1994,"Total mortality",1,20,432,14,408,0,0,0,0,0,0.341559330456071,1.349206,0.690784,2.635204,0.1166627762216,5.437946,"1::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SPRINT 2015",2015,"Total mortality",1,71,1332,95,1318,0,0,0,0,0,0.151991271918982,0.739513,0.548998,0.996142,0.02310134673955,36.064868,"1::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SPS3 2013",2013,"Total mortality",1,32,199,31,186,0,0,0,0,0,0.230448681493227,0.964824,0.614172,1.515676,0.0531065948019668,12.10198,"1::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"AASK 2002",2002,"Total serious adverse events",2,88,438,98,457,0,0,0,0,0,0.130753314168393,0.936912,0.725106,1.210587,0.0170964291660185,9.442202,"2::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ACCORD BP 2010",2010,"Total serious adverse events",2,62,207,60,196,0,0,0,0,0,0.151204299654502,0.978422,0.72748,1.315926,0.0228627402340085,6.06754,"2::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HOT 1998",1998,"Total serious adverse events",2,106,744,180,1431,0,0,0,0,0,0.113783213958098,1.132661,0.906249,1.415639,0.0129466197786343,12.122224,"2::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"MDRD 1994",1994,"Total serious adverse events",2,39,432,33,408,0,0,0,0,0,0.226226127441293,1.116162,0.716412,1.738966,0.0511782607370842,3.341293,"2::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SPRINT 2015",2015,"Total serious adverse events",2,630,1332,642,1318,0,0,0,0,0,0.0404407949214444,0.970994,0.897002,1.05109,0.0016354578938783,63.531557,"2::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"SPS3 2013",2013,"Total serious adverse events",2,73,199,54,186,0,0,0,0,0,0.147701316654059,1.26354,0.945944,1.687767,0.0218156789413426,5.495184,"2::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"AASK 2002",2002,"Total cardiovascular events",3,76,438,78,457,0,0,0,0,0,0.146653055635006,1.016626,0.762658,1.355166,0.021507118727084,22.502629,"3::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ACCORD BP 2010",2010,"Total cardiovascular events",3,37,207,38,196,0,0,0,0,0,0.208350324717742,0.921943,0.612852,1.386922,0.0434098578099885,11.506321,"3::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HOT 1998",1998,"Total cardiovascular events",3,66,744,110,1431,0,0,0,0,0,0.148995054284873,1.154032,0.861773,1.545407,0.0221995262013521,22.181654,"3::overall","CD008564_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
