"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Ashour 2020",2020,"Pain: during tenaculum placement",1,NA,0,43,0,43,3.2,2.4,4,1.6,0,0.439873131815326,-0.8,-1.662135,0.062135,0.193488372093023,28.383393,"1::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Edelman 2011",2011,"Pain: during tenaculum placement",1,NA,0,17,0,18,3.5,2.5,3.6,2,0,0.768029479281721,-0.1,-1.60531,1.40531,0.589869281045752,9.310294,"1::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hashem 2022",2022,"Pain: during tenaculum placement",1,NA,0,70,0,70,3.7,1.6,4.5,1.9,0,0.296888627506776,-0.8,-1.381891,-0.218109,0.0881428571428571,62.306313,"1::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abdellah 2017",2017,"Pain: during intrauterine device placement",2,NA,0,70,0,70,2.7,0.6,4.3,0.8,0,0.119522860933439,-1.6,-1.834261,-1.365739,0.0142857142857142,17.212489,"2::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ashour 2020",2020,"Pain: during intrauterine device placement",2,NA,0,43,0,43,3.1,2.3,4.4,2.2,0,0.485367278819697,-1.3,-2.251302,-0.348698,0.235581395348837,13.717757,"2::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dijkhuizen 2011",2011,"Pain: during intrauterine device placement",2,NA,0,102,0,97,4.6,2.8,4,2.7,0,0.389894068015015,0.6,-0.164178,1.364178,0.152017384273297,14.856805,"2::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Edelman 2011",2011,"Pain: during intrauterine device placement",2,NA,0,17,0,18,6.5,2.1,5.5,2.1,0,0.710219518674249,1,-0.392005,2.392005,0.504411764705882,11.003724,"2::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hashem 2022",2022,"Pain: during intrauterine device placement",2,NA,0,70,0,70,2.3,1.3,3.7,1.6,0,0.246402690152291,-1.4,-1.88294,-0.91706,0.0607142857142857,16.339169,"2::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lotke 2013",2013,"Pain: during intrauterine device placement",2,NA,0,30,0,31,5.67,2.21,5.72,2.25,0,0.575806680521626,-0.05,-1.169257,1.069257,0.331553333333333,12.665763,"2::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Swenson 2012",2012,"Pain: during intrauterine device placement",2,NA,0,54,0,51,5.84,2.42,5.69,2.14,0,0.331988791579181,0.15,-0.722675,1.022675,0.110216557734205,14.204293,"2::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Ashour 2020",2020,"Pain: after intrauterine device placement before clinic discharge",3,NA,0,43,0,43,2.7,2.4,3.4,2.7,0,0.5508977873372,-0.7,-1.77974,0.37974,0.303488372093023,12.833449,"3::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Edelman 2011",2011,"Pain: after intrauterine device placement before clinic discharge",3,NA,0,17,0,18,2.9,2.1,2.5,2.1,0,0.710219518674249,0.4,-0.992005,1.792005,0.504411764705882,8.489186,"3::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Espey 2014",2014,"Pain: after intrauterine device placement before clinic discharge",3,NA,0,42,0,40,5.8,2,5.9,2,0,0.441857550844268,-0.1,-0.966025,0.766025,0.195238095238095,17.718601,"3::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hashem 2022",2022,"Pain: after intrauterine device placement before clinic discharge",3,NA,0,70,0,70,2.2,1,2.4,1.1,0,0.17768350675127,-0.2,-0.548253,0.148253,0.0315714285714285,41.742611,"3::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Swenson 2012",2012,"Pain: after intrauterine device placement before clinic discharge",3,NA,0,54,0,51,3.51,2.5,2.75,1.71,0,0.341862768527733,0.76,-0.055392,1.575392,0.116870152505447,19.216154,"3::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Abdellah 2017",2017,"Providers' ease of placement",4,NA,0,70,0,70,2.2,0.5,4.2,0.5,0,0.0845154254728516,-2,-2.165647,-1.834353,0.0071428571428571,15.369611,"4::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ashour 2020",2020,"Providers' ease of placement",4,NA,0,43,0,43,2.4,1.7,4,2.4,0,0.448511750902554,-1.6,-2.479067,-0.720933,0.201162790697674,12.190666,"4::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dijkhuizen 2011",2011,"Providers' ease of placement",4,NA,0,102,0,97,2.9,2.8,2.8,2.6,0,0.3828230227501,0.1,-0.650319,0.850319,0.146553466747524,12.944224,"4::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Edelman 2011",2011,"Providers' ease of placement",4,NA,0,17,0,18,2.4,1.9,2.9,2.1,0,0.676278745175738,-0.5,-1.825482,0.825482,0.457352941176471,9.575507,"4::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Espey 2014",2014,"Providers' ease of placement",4,NA,0,42,0,40,2.2,2.2,2.5,2.2,0,0.486043305928695,-0.3,-1.252627,0.652627,0.236238095238095,11.751266,"4::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hashem 2022",2022,"Providers' ease of placement",4,NA,0,70,0,70,4.2,1.2,5.4,1.7,0,0.248710962478824,-1.2,-1.687465,-0.712535,0.0618571428571428,14.316787,"4::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lotke 2013",2013,"Providers' ease of placement",4,NA,0,30,0,31,2.41,1.42,3.34,2.03,0,3.65519344765567,-0.93,-1.806842,-0.053158,13.3604391397849,12.203899,"4::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Swenson 2012",2012,"Providers' ease of placement",4,NA,0,54,0,51,2.5,2.57,2.74,2.5,0,0.35315000176593,-0.24,-1.209859,0.729859,0.124714923747277,11.64804,"4::overall","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Dijkhuizen 2011",2011,"Need for adjunctive placement measures: cervical dilation",5,1,0,102,0,97,0,0,0,0,0,0,NA,NA,NA,0,NA,"5::1","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Edelman 2011",2011,"Need for adjunctive placement measures: cervical dilation",5,1,0,17,3,18,0,0,0,0,0,1.4756446561457,0.150794,0.008362,2.719281,2.17752715121136,7.502677,"5::1","CD015584_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
