"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Etminan 2013",2013,"Poor functional outcome",1,12,30,16,30,0,0,0,0,0,0,0.75,0.432078,1.301848,0,19.771929,"1::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Findlay 1995",1995,"Poor functional outcome",1,14,51,13,49,0,0,0,0,0,0,1.034691,0.542804,1.972324,0,16.385986,"1::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hamada 2003",2003,"Poor functional outcome",1,5,57,14,53,0,0,0,0,0,0,0.33208,0.128408,0.858802,0,17.929544,"1::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanamaru 1993",1993,"Poor functional outcome",1,8,26,16,37,0,0,0,0,0,0,0.711538,0.358817,1.410991,0,16.319687,"1::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kramer 2014",2014,"Poor functional outcome",1,3,6,3,6,0,0,0,0,0,0,1,0.322521,3.100569,0,3.707237,"1::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Litrico 2013",2013,"Poor functional outcome",1,7,11,6,8,0,0,0,0,0,0,0.848485,0.465807,1.545547,0,8.58518,"1::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nieuwkamp 2005",NA,"Poor functional outcome",1,3,3,1,1,0,0,0,0,0,0.607492896293956,1,0.414068,2.415061,0.369047619047619,2.471491,"1::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Yamamoto 2010",2010,"Poor functional outcome",1,8,20,12,20,0,0,0,0,0,0.387298334620742,0.666667,0.349739,1.270789,0.15,14.828947,"1::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Etminan 2013",2013,"Case fatality",2,2,30,5,30,0,0,0,0,0,0,0.4,0.084073,1.903116,0,13.370292,"2::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Findlay 1995",1995,"Case fatality",2,8,51,11,49,0,0,0,0,0,0,0.698752,0.307137,1.589695,0,30.002934,"2::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hamada 2003",2003,"Case fatality",2,2,57,3,53,0,0,0,0,0,0,0.619883,0.107755,3.566,0,8.31389,"2::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanamaru 1993",1993,"Case fatality",2,7,26,7,37,0,0,0,0,0,0,1.423077,0.56725,3.570114,0,15.450115,"2::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kramer 2014",2014,"Case fatality",2,1,6,2,6,0,0,0,0,0,0,0.5,0.060196,4.153103,0,5.348117,"2::overall","CD013748_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
