"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"GALILEO 2020",2020,"Rivaroxaban versus antiplatelet therapy",1,64,826,38,818,0,0,0,0,0,0,1.667899,1.129745,2.462402,0,100,"1::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLANTIS 2022",2022,"Apixaban versus antiplatelet therapy",2,31,526,18,523,0,0,0,0,0,0,1.7124,0.970293,3.02209,0,100,"2::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ADAPT-TAVR 2022",2022,"Edoxaban versus antiplatelet therapy",3,3,111,2,118,0,0,0,0,0,0,1.594595,0.271524,9.364681,0,100,"3::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ADAPT-TAVR 2022",2022,"NOACs versus antiplatelet therapy",4,3,111,2,118,0,0,0,0,0,0,1.594595,0.271524,9.364681,0,3.188483,"4::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLANTIS 2022",2022,"NOACs versus antiplatelet therapy",4,31,526,18,523,0,0,0,0,0,0,1.7124,0.970293,3.02209,0,30.967973,"4::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"GALILEO 2020",2020,"NOACs versus antiplatelet therapy",4,64,826,38,818,0,0,0,0,0,0,1.667899,1.129745,2.462402,0,65.843544,"4::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLANTIS 2022",2022,"Apixaban versus VKA",5,23,223,23,228,0,0,0,0,0,0,1.022422,0.59125,1.768028,0,100,"5::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ENVISAGE-TAVI AF 2021",2021,"Edoxaban versus VKA",6,85,713,93,713,0,0,0,0,0,0,0.913978,0.694107,1.203498,0,100,"6::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLANTIS 2022",2022,"NOACs versus VKA",7,23,223,23,228,0,0,0,0,0,0,1.022422,0.59125,1.768028,0,20.156061,"7::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ENVISAGE-TAVI AF 2021",2021,"NOACs versus VKA",7,85,713,93,713,0,0,0,0,0,0,0.913978,0.694107,1.203498,0,79.843939,"7::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"GALILEO 2020",2020,"Rivaroxaban versus antiplatelet therapy",1,35,826,27,818,0,0,0,0,0,0,1.283741,0.784387,2.100992,0,100,"1::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLANTIS 2022",2022,"Apixaban versus antiplatelet therapy",2,17,526,13,523,0,0,0,0,0,0,1.300234,0.638032,2.649722,0,100,"2::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ADAPT-TAVR 2022",2022,"Edoxaban versus antiplatelet therapy",3,3,111,0,118,0,0,0,0,0,0,7.4375,0.388526,142.375211,0,100,"3::overall","CD013745_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
