"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Bahrololoomi 2019",2019,"Pain intensity - as reported by the child, less than 2 hours postintervention",1,0,20,0,21,0.45,0.82,1.9,1.22,0,0,-1.361429,-2.047768,-0.67509,0,14.792423,"1::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hosseinzadeh 2016",2016,"Pain intensity - as reported by the child, less than 2 hours postintervention",1,0,29,0,28,2.86,5.02,8.2,10.12,0,0,-0.663006,-1.197395,-0.128617,0,24.400691,"1::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Moss 2014",2014,"Pain intensity - as reported by the child, less than 2 hours postintervention",1,0,82,0,79,49.34,4.22,55.15,5.01,0,0,-1.250432,-1.588951,-0.911914,0,60.806886,"1::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Alshami 2021",2021,"Pain intensity - as reported by the child, 2 hours to less than 24 hours postintervention",2,0,28,0,28,0.5,1.06,1.8,2.12,0,0,-0.76483,-1.308863,-0.220797,0,17.896371,"2::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hosseinzadeh 2016",2016,"Pain intensity - as reported by the child, 2 hours to less than 24 hours postintervention",2,0,29,0,28,6.34,8.83,20.6,16.25,0,0,-1.080861,-1.639385,-0.522337,0,16.979764,"2::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Moss 2014",2014,"Pain intensity - as reported by the child, 2 hours to less than 24 hours postintervention",2,0,82,0,79,20.84,4.22,28.23,4.75,0,0,-1.638897,-1.997116,-1.280678,0,41.278002,"2::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Salmassian 2009",2009,"Pain intensity - as reported by the child, 2 hours to less than 24 hours postintervention",2,0,19,0,20,3.41,2.61,2.51,2.81,0,0,0.324781,-0.307701,0.957263,0,13.240941,"2::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Santos 2020",2020,"Pain intensity - as reported by the child, 2 hours to less than 24 hours postintervention",2,0,16,0,16,6.5,12.14,16.88,24.07,0,0,-0.530802,-1.237533,0.175929,0,10.604922,"2::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Alshami 2021",2021,"Pain intensity - as reported by the child, from 24 hours up to 7 days postintervention",3,0,28,0,28,0.4,1.06,0.9,1.59,0,0,-0.364867,-0.893357,0.163623,0,32.371238,"3::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hosseinzadeh 2016",2016,"Pain intensity - as reported by the child, from 24 hours up to 7 days postintervention",3,0,29,0,28,25.27,17.1,58.26,26.95,0,0,-1.447336,-2.035118,-0.859553,0,26.169731,"3::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Salmassian 2009",2009,"Pain intensity - as reported by the child, from 24 hours up to 7 days postintervention",3,0,19,0,20,3.63,3.01,4.07,2.75,0,0,-0.14969,-0.778564,0.479184,0,22.861538,"3::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Santos 2020",2020,"Pain intensity - as reported by the child, from 24 hours up to 7 days postintervention",3,0,16,0,16,1.38,3.86,6.25,22.39,0,0,-0.295489,-0.99274,0.401762,0,18.597493,"3::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kokki 1994",1994,"Adverse events",4,11,40,10,41,0,0,0,0,0,0.376189908166941,1.1275,0.53939,2.356839,0.141518847006652,28.078559,"4::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moss 2014",2014,"Adverse events",4,14,82,16,79,0,0,0,0,0,0,0.842988,0.441264,1.610437,0,46.334854,"4::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Peng 2021",2021,"Adverse events",4,0,20,0,20,0,0,0,0,0,0,NA,NA,NA,0,NA,"4::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Raslan 2021",2021,"Adverse events",4,0,22,0,22,0,0,0,0,0,0,NA,NA,NA,0,NA,"4::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Troendle 2020",2020,"Adverse events",4,3,29,9,29,0,0,0,0,0,0,0.333333,0.100298,1.107806,0,25.586587,"4::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bennie 1997",1997,"Pain intensity - as reported by a third party, e.g. parents and caregivers, less than 2 hours postintervention",5,0,13,0,14,6.2,0.6,6.3,1.3,0,0,-0.094561,-0.849962,0.660841,0,16.628914,"5::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Cui 2022",2022,"Pain intensity - as reported by a third party, e.g. parents and caregivers, less than 2 hours postintervention",5,0,51,0,50,1.8,3.96,3.3,3.96,0,0,-0.375911,-0.769546,0.017724,0,61.23968,"5::overall","CD015432_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
