"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Kumar 2004",2004,"Overall morbidity",1,6,20,0,20,0,0,0,0,0,0,13,0.781002,216.3887,0,15.826071,"1::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kumar 2018",2018,"Overall morbidity",1,7,23,11,23,0,0,0,0,0,0,0.636364,0.300304,1.348496,0,44.108459,"1::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ravi 2018",2018,"Overall morbidity",1,4,30,14,30,0,0,0,0,0,0,0.285714,0.106242,0.768364,0,40.06547,"1::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Khan 2016",2016,"Wound infection",2,12,150,8,150,0,0,0,0,0,0,1.5,0.631264,3.564279,0,22.831553,"2::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Khan 2021a",2021,"Wound infection",2,3,90,8,90,0,0,0,0,0,0,0.375,0.10278,1.368213,0,16.161296,"2::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Khan 2021b",2021,"Wound infection",2,4,31,0,31,0,0,0,0,0,0,9,0.50503,160.386473,0,5.232776,"2::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kumar 2004",2004,"Wound infection",2,4,20,0,20,0,0,0,0,0,0,9,0.51622,156.909946,0,5.30086,"2::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kumar 2018",2018,"Wound infection",2,3,23,4,23,0,0,0,0,0,0,0.75,0.188519,2.983781,0,15.061462,"2::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pathan 2018",2018,"Wound infection",2,7,50,15,50,0,0,0,0,0,0,0.466667,0.208228,1.045862,0,23.872633,"2::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ravi 2018",2018,"Wound infection",2,3,30,2,30,0,0,0,0,0,0,1.5,0.269639,8.344477,0,11.53942,"2::overall","CD011670_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
