"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"AlQahatani 2022",2022,"All-cause mortality - at 28 to 30 days, or in-hospital",1,1,54,0,52,0,0,0,0,0,1.62160936231774,2.890909,0.120425,69.398619,2.62961692395655,2.646487,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chuah 2021",2021,"All-cause mortality - at 28 to 30 days, or in-hospital",1,5,250,0,250,0,0,0,0,0,1.47439820073416,11,0.611481,197.880368,2.17385005432814,3.130155,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Finberg 2021",2021,"All-cause mortality - at 28 to 30 days, or in-hospital",1,1,25,0,25,0,0,0,0,0,1.60926802918084,3,0.128029,70.296335,2.58974358974359,2.682754,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Golan 2022",2022,"All-cause mortality - at 28 to 30 days, or in-hospital",1,0,610,1,601,0,0,0,0,0,1.63198311139773,0.328423,0.013406,8.04601,2.66336887588743,2.616546,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ivaschenko 2020",2020,"All-cause mortality - at 28 to 30 days, or in-hospital",1,2,40,0,20,0,0,0,0,0,1.52577544497168,2.560976,0.128725,50.95043,2.32799070847851,2.947945,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mahmudie 2022",2022,"All-cause mortality - at 28 to 30 days, or in-hospital",1,7,50,30,47,0,0,0,0,0,0.367306248852093,0.219333,0.106771,0.450564,0.134913880445795,17.160423,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shah 2023",2023,"All-cause mortality - at 28 to 30 days, or in-hospital",1,26,251,34,248,0,0,0,0,0,0.244656864522304,0.755566,0.467757,1.220463,0.0598569813578847,20.551435,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shenoy 2021",2021,"All-cause mortality - at 28 to 30 days, or in-hospital",1,14,175,11,178,0,0,0,0,0,0.388594131575976,1.294545,0.604429,2.772613,0.151005399095287,16.574118,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Solaymani-Dodaran 2021",2021,"All-cause mortality - at 28 to 30 days, or in-hospital",1,26,190,21,183,0,0,0,0,0,0.274504913091792,1.192481,0.696294,2.042258,0.0753529473115322,19.745861,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tabarsi 2021",2021,"All-cause mortality - at 28 to 30 days, or in-hospital",1,3,32,4,30,0,0,0,0,0,0.720243014544397,0.703125,0.17138,2.884726,0.51875,9.307068,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Udwadia 2020",2020,"All-cause mortality - at 28 to 30 days, or in-hospital",1,0,73,1,75,0,0,0,0,0,1.62480622180502,0.342342,0.014172,8.26986,2.63999525841631,2.637208,"1::overall","CD015219_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
