"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Dennis 2005a",2005,"Disability (modified Rankin Scale 0 to 2, good status) at follow-up ",1,815,2016,824,2007,0,0,0,0,0,0,0.974254,0.859104,1.104838,0,100,"1::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rabadi 2008",2008,"Activities of daily living (Functional Independence Measure, Motor score) at end of intervention phase",2,0,58,0,58,51.04,17.43,43.33,16.63,0,0,7.71,1.510117,13.909883,0,20.448964,"2::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Yoshimura 2019",2019,"Activities of daily living (Functional Independence Measure, Motor score) at end of intervention phase",2,0,24,0,25,63.1,5.1,54.1,6.1,0,0,9,5.856625,12.143375,0,79.551036,"2::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Yoshimura 2019",2019,"Subgroup analysis - type of stroke: activities of daily living ",3,0,24,0,25,63.1,5.1,54.1,6.1,0,0,9,5.856625,12.143375,0,79.551036,"3::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Rabadi 2008",2008,"Subgroup analysis - type of stroke: activities of daily living ",3,0,58,0,58,51.04,17.43,43.33,16.63,0,0,7.71,1.510117,13.909883,0,20.448964,"3::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Li 2014",2014,"Neurological impairment (change in NIHSS score) during intervention phase",4,0,75,0,73,-7.7,5.5,-4.5,5.8,0,0,-3.2,-5.021982,-1.378018,0,39.758039,"4::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Aquilani 2008b",2008,"Neurological impairment (change in NIHSS score) during intervention phase",4,0,21,0,21,-4.4,1.5,-3,1.4,0,0,-1.4,-2.277565,-0.522435,0,60.241961,"4::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Rabadi 2008",2008,"Walking capacity (2-minute walk test) at end of intervention phase",5,0,58,0,58,148.9,107.15,84.98,80.08,0,0,63.92,29.49397,98.34603,0,100,"5::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Rabadi 2008",2008,"Walking capacity (6-minute walk test) at end of intervention phase",6,0,58,0,58,396.37,276.46,263.1,284.9,0,0,133.27,31.103235,235.436765,0,100,"6::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Yoshimura 2019",2019,"Muscle strength (grip strength) at end of intervention phase",7,0,24,0,25,22.1,4.1,17.2,5.1,0,1.31940011621444,4.9,2.314023,7.485977,1.74081666666667,100,"7::overall","CD014852_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
