"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Ferguson 2018",2018,"Moderate-to-severe exacerbations (Rate)",1,0,639,0,627,0,0,0,0,-0.73397,0.13979,0.48,0.364965,0.631292,0,9.424574,"1::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lipson 2018",2018,"Moderate-to-severe exacerbations (Rate)",1,0,4151,0,2070,0,0,0,0,-0.28768,0.03723,0.750002,0.697223,0.806775,0,27.40224,"1::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Papi 2018",2018,"Moderate-to-severe exacerbations (Rate)",1,0,764,0,768,0,0,0,0,-0.16487,0.08146,0.848004,0.722868,0.994802,0,17.660952,"1::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rabe 2020 (160 ?g budesonide)",2020,"Moderate-to-severe exacerbations (Rate)",1,0,2121,0,1060,0,0,0,0,-0.287682,0.0577,0.75,0.669803,0.8398,0,22.756117,"1::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rabe 2020 (320 ?g budesonide)",2020,"Moderate-to-severe exacerbations (Rate)",1,0,2137,0,1060,0,0,0,0,-0.274437,0.0577,0.76,0.678733,0.850997,0,22.756117,"1::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ferguson 2018",2018,"Moderate-to-severe exacerbations (Time-to-first)",2,0,639,0,627,0,0,0,0,-0.52256,0.13433,0.593001,0.455736,0.771608,0,8.375109,"2::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lipson 2018",2018,"Moderate-to-severe exacerbations (Time-to-first)",2,0,4151,0,2070,0,0,0,0,-0.17435,0.03932,0.840003,0.777699,0.907298,0,31.093626,"2::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Papi 2018",2018,"Moderate-to-severe exacerbations (Time-to-first)",2,0,764,0,768,0,0,0,0,-0.10425,0.08483,0.901,0.762987,1.063977,0,16.119338,"2::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rabe 2020 (160 ?g budesonide)",2020,"Moderate-to-severe exacerbations (Time-to-first)",2,0,2121,0,1060,0,0,0,0,-0.139262,0.0747,0.87,0.75151,1.007173,0,18.694378,"2::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rabe 2020 (320 ?g budesonide)",2020,"Moderate-to-severe exacerbations (Time-to-first)",2,0,2137,0,1060,0,0,0,0,-0.127833,0.05308,0.88,0.793051,0.976483,0,25.717549,"2::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ferguson 2018",2018,"Moderate-to-severe exacerbations (? 1 exacerbation)",3,89,517,129,500,0,0,0,0,0,0,0.59804,0.441376,0.810312,0,25.990938,"3::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lipson 2018",2018,"Moderate-to-severe exacerbations (? 1 exacerbation)",3,1393,2812,728,1370,0,0,0,0,0,0,0.86571,0.760689,0.98523,0,44.691455,"3::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Papi 2018",2018,"Moderate-to-severe exacerbations (? 1 exacerbation)",3,162,437,185,473,0,0,0,0,0,0,0.917071,0.701526,1.198843,0,29.317607,"3::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ferguson 2018",2018,"Moderate-to-severe exacerbations (Rate, stratified by eosinophil count)",4,0,325,0,334,0,0,0,0,-0.94161,0.19505,0.389999,0.266095,0.571598,0,5.248399,"4::overall","CD011600_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
