"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Witzigmann 2016",2016,"Mortality (30 days)",1,1,6,202,6,193,0,0,0,0,0,0.568508127587961,0.955446,0.313539,2.911528,0.323201491133569,69.120335,"1::1","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2014",2014,"Mortality (30 days)",1,2,0,68,4,69,0,0,0,0,0,1.48102793839729,0.112721,0.006185,2.05428,2.19344375431332,30.879665,"1::2","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2014",2014,"Mortality (90 days)",2,1,2,68,8,69,0,0,0,0,0,0.771881703387164,0.253676,0.05588,1.151614,0.595801364023871,100,"2::1","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Witzigmann 2016",2016,"Intra-abdominal infection",3,1,13,202,7,193,0,0,0,0,0,0.457873757252428,1.774399,0.723283,4.353054,0.209648377580456,49.112419,"3::1","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2014",2014,"Intra-abdominal infection",3,2,7,68,17,69,0,0,0,0,0,0.415309566820676,0.41782,0.18513,0.942978,0.172482036292778,50.887581,"3::2","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Witzigmann 2016",2016,"Wound infection",4,1,27,202,28,193,0,0,0,0,0,0.250238847007332,0.921322,0.564167,1.50458,0.0626194805515587,79.132927,"4::1","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2014",2014,"Wound infection",4,2,6,68,10,69,0,0,0,0,0,0.487306916317157,0.608824,0.234258,1.582296,0.237468030690537,20.867073,"4::2","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2014",2014,"Morbidity",5,NA,50,68,52,69,0,0,0,0,0,0,0.975679,0.80177,1.187309,0,39.088292,"5::overall","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Witzigmann 2016",2016,"Morbidity",5,NA,127,202,115,193,0,0,0,0,0,0,1.055144,0.901602,1.234835,0,60.911708,"5::overall","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2014",2014,"Length of hospital stay (days)",6,NA,0,68,0,69,7,2.22,8,5.19,0,0,-1,-2.333431,0.333431,0,67.111205,"6::overall","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Witzigmann 2016",2016,"Length of hospital stay (days)",6,NA,0,202,0,193,19,13.3,18.1,12.6,0,0,0.9,-1.65419,3.45419,0,32.888795,"6::overall","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2014",2014,"Additional open procedures for postoperative complications",7,NA,2,68,6,69,0,0,0,0,0,0,0.338235,0.07073,1.617454,0,35.197078,"7::overall","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Witzigmann 2016",2016,"Additional open procedures for postoperative complications",7,NA,31,202,22,193,0,0,0,0,0,0,1.34631,0.808843,2.240918,0,64.802922,"7::overall","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2014",2014,"Additional radiological interventions for postoperative complications",8,NA,6,68,16,69,0,0,0,0,0,0,0.380515,0.158392,0.914134,0,44.778405,"8::overall","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Witzigmann 2016",2016,"Additional radiological interventions for postoperative complications",8,NA,43,202,32,193,0,0,0,0,0,1.41876980451287,1.28388,0.849606,1.940131,2.01290775819749,55.221595,"8::overall","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Van Buren 2017",2017,"Mortality (90 days)",1,1,0,174,2,170,0,0,0,0,0,1.54545713660048,0.195429,0.009451,4.040951,2.38843776106934,48.746644,"1::1","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"van Bodegraven 2024",NA,"Mortality (90 days)",1,2,0,144,3,138,0,0,0,0,0,1.50719059491022,0.136946,0.007139,2.62707,2.27162348938583,51.253356,"1::2","CD010583_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
