"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Goldberg 2005",2005,"Dilation achieved (mm)",2,0,41,0,42,11,2.37,14.3,2.63,0,0,-3.3,-4.376528,-2.223472,0,85.635614,"2::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sagiv 2015",2015,"Dilation achieved (mm)",2,0,41,0,43,12.4,27,12.8,1.8,0,0,-0.4,-8.682057,7.882057,0,1.446868,"2::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Zamblera 1994",1994,"Dilation achieved (mm)",2,0,25,0,25,8.7,5,14.5,5,0,0,-5.8,-8.571808,-3.028192,0,12.917518,"2::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Goldberg 2005",2005,"Need for additional dilation",3,33,41,9,42,0,0,0,0,0,0,3.756098,2.064697,6.833095,0,50.338445,"3::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sagiv 2015",2015,"Need for additional dilation",3,12,41,14,43,0,0,0,0,0,0,0.898955,0.473317,1.707355,0,49.661555,"3::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Goldberg 2005",2005,"Ability to complete procedure (number completed on first attempt)",4,40,41,42,42,0,0,0,0,0,0,0.97563,0.912749,1.042843,0,49.710983,"4::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sagiv 2015",2015,"Ability to complete procedure (number completed on first attempt)",4,41,41,43,43,0,0,0,0,0,0,1,0.955151,1.046955,0,50.289017,"4::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Grossman 2014",2014,"Adverse events (pre-procedure expulsion)",5,2,78,0,78,0,0,0,0,0,0,5,0.243931,102.487827,0,0,"5::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Goldberg 2005",2005,"Side effects: nausea",6,3,41,6,42,0,0,0,0,0,0,0.512195,0.13718,1.912405,0,35.268314,"6::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Grossman 2014",2014,"Side effects: nausea",6,17,75,12,77,0,0,0,0,0,0,1.454444,0.746436,2.834011,0,50.575774,"6::overall","CD007310_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
