"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Carmichael 2019",2019,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,437,0,490,0,0,0,0,0.13,0.035715,0.13,0.06,0.2,0.0012755612249999,24.599798,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Modi 2019",2019,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,1757,0,1713,0,0,0,0,0.112,0.0204,0.112,0.072017,0.151983,0.00041616,75.400202,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Carmichael 2019",2019,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,743,0,806,0,0,0,0,-0.00573,0.055134,-0.00573,-0.113791,0.102331,0.003039757956,43.4772,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Modi 2019",2019,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,1571,0,1452,0,0,0,0,0.133,0.023,0.133,0.087921,0.178079,0.000529,56.5228,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Carmichael 2019",2019,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,735,0,793,0,0,0,0,0.122097,0.054644,0.122097,0.014997,0.229197,0.0029859667359999,11.193439,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Modi 2019",2019,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,1571,0,1452,0,0,0,0,0.102,0.0194,0.102,0.063977,0.140023,0.00037636,88.806561,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Shiffman 2000",2000,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,68,0,84,0,0,0,0,-0.0091,0.0221,-0.0091,-0.052415,0.034215,0.00048841,100,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Prinja 2017",2017,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,534,0,534,0,0,0,0,0.0075,0.0737,0.0075,-0.136949,0.151949,0.00543169,100,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Prinja 2017",2017,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,534,0,534,0,0,0,0,-0.0567,0.0719,-0.0567,-0.197621,0.084221,0.00516961,100,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Prinja 2017",2017,"Provider adherence to recommended practice (dichotomous outcomes)",1,0,534,0,534,0,0,0,0,-0.1068,0.0598,-0.1068,-0.224006,0.010406,0.00357604,100,"1::overall","CD012925_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
