"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Ahsan 1997 Kidney",1997,"CMV disease",1,1,21,6,22,0,0,0,0,0,0,0.174603,0.022913,1.330513,0,0.975923,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Balfour 1989 Kidney",1989,"CMV disease",1,4,53,15,51,0,0,0,0,0,0,0.256604,0.091266,0.721471,0,3.535923,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Barkholt 1999 Liver",1999,"CMV disease",1,7,28,14,27,0,0,0,0,0,0,0.482143,0.230645,1.007875,0,6.436907,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Brennan 1997 Kidney",1997,"CMV disease",1,4,19,14,23,0,0,0,0,0,0,0.345865,0.136414,0.876905,0,4.282683,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cohen 1993 Liver",1993,"CMV disease",1,9,33,11,32,0,0,0,0,0,0,0.793388,0.380596,1.653892,0,6.478415,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Conti 1995 Kidney",1995,"CMV disease",1,2,22,13,18,0,0,0,0,0,0,0.125874,0.032563,0.486575,0,2.140301,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Egan 2002 Heart",2002,"CMV disease",1,2,14,6,13,0,0,0,0,0,0,0.309524,0.075488,1.269138,0,1.973275,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gane 1997 Liver",1997,"CMV disease",1,7,150,31,154,0,0,0,0,0,0,0.231828,0.105344,0.510176,0,5.73394,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gavalda 1997 Liver",1997,"CMV disease",1,4,37,11,36,0,0,0,0,0,0,0.353808,0.124014,1.009404,0,3.445991,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hibberd 1995 Kidney",1995,"CMV disease",1,9,64,16,49,0,0,0,0,0,0,0.430664,0.208169,0.890968,0,6.593522,"1::overall","CD003774_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
