"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Esmaeilzadeh 2015",2015,"Disease-specific health-related quality of life scores at 6 months follow-up (SNOT-score)",1,0,16,0,16,1.17,0.52,1.63,0.5,0,0,-0.46,-0.813473,-0.106527,0,40.422713,"1::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mortazavi 2017",2017,"Disease-specific health-related quality of life scores at 6 months follow-up (SNOT-score)",1,0,19,0,19,1.23,0.49,1.8,0.48,0,0,-0.57,-0.878426,-0.261574,0,53.092935,"1::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Swierczynska-Krepa 2014",NA,"Disease-specific health-related quality of life scores at 6 months follow-up (SNOT-score)",1,0,8,0,7,1.08,0.56,1.85,1.07,0,0,-0.77,-1.652544,0.112544,0,6.484352,"1::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Swierczynska-Krepa 2014",NA,"Disease-specific health-related quality of life scores at 6 months follow-up (SNOT-score) (excluding high risk of bias studies)",2,0,8,0,7,1.08,0.56,1.85,1.07,0,0,-0.77,-1.652544,0.112544,0,0,"2::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fruth 2013",2013,"Disease-specific health-related quality of life scores at 36 months follow-up (Rhinosinusitis Disability Index) (all studies)",3,0,18,0,13,50.3,14.3,68.4,24.2,0,0,-18.1,-32.820593,-3.379407,0,0,"3::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Swierczynska-Krepa 2014",NA,"Asthma control at 6 months follow-up (Asthma Control Questionnaire) ",4,0,8,0,7,0.2,0.27,2.2,3.1,0,0,-2,-4.304079,0.304079,0,0,"4::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Arshi 2021",2021,"Asthma control at 6 months follow-up (Asthma Control Test)",5,0,22,0,8,20.5,3.3,14.6,3.8,0,0,5.9,2.927567,8.872433,0,0,"5::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Arshi 2021",2021,"Significant adverse events during maintenance therapy up to 6 months follow-up",6,2,31,0,15,0,0,0,0,0,0,2.5,0.127431,49.046027,0,32.910929,"6::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Esmaeilzadeh 2015",2015,"Significant adverse events during maintenance therapy up to 6 months follow-up",6,1,16,0,16,0,0,0,0,0,0,3,0.131257,68.567734,0,29.776479,"6::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fruth 2013",2013,"Significant adverse events during maintenance therapy up to 6 months follow-up",6,0,18,0,13,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD013476_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
