"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Aros 2005",2005,"All-cause death",1,0,10,0,9,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Chen 2013a",2013,"All-cause death",1,0,60,0,60,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Chen 2013b",2013,"All-cause death",1,0,11,0,22,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Chrysostomou 1993",1993,"All-cause death",1,1,53,1,60,0,0,0,0,0,0,1.132075,0.072583,17.656892,0,0.239451,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dawidson 1991",1991,"All-cause death",1,0,30,3,29,0,0,0,0,0,0,0.138249,0.007454,2.564238,0,0.211877,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Frei 1990",1990,"All-cause death",1,0,65,0,64,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Gossmann 2002",2002,"All-cause death",1,0,31,0,29,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Guerin 1989",1989,"All-cause death",1,0,14,0,15,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Harper 1996",1996,"All-cause death",1,8,49,18,98,0,0,0,0,0,0,0.888889,0.416141,1.89869,0,3.137137,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kumana 2003",2003,"All-cause death",1,2,55,2,55,0,0,0,0,0,0,1,0.146022,6.848285,0,0.488143,"1::overall","CD003598_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
