"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"4S 1993",1993,"Major cardiovascular events",1,226,1137,326,1169,0,0,0,0,0,0,0.712763,0.614268,0.82705,0,15.682857,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"AFCAPS/TexCAPS 1997",1997,"Major cardiovascular events",1,8,145,21,159,0,0,0,0,0,0,0.417734,0.190995,0.913644,0,1.215925,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ALLIANCE 2000",2000,"Major cardiovascular events",1,78,286,105,293,0,0,0,0,0,0,0.761039,0.596563,0.970862,0,8.965462,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"CARDS 2003",2003,"Major cardiovascular events",1,25,482,42,488,0,0,0,0,0,0,0.602648,0.373344,0.972787,0,3.030367,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HPS 2002",2002,"Major cardiovascular events",1,182,646,268,683,0,0,0,0,0,0,0.718001,0.615215,0.837959,0,15.147602,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"JUPITER 2007",2007,"Major cardiovascular events",1,40,1638,71,1629,0,0,0,0,0,0,0.560285,0.382635,0.820414,0,4.499508,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LIPS 2001",2001,"Major cardiovascular events",1,23,150,47,160,0,0,0,0,0,0,0.521986,0.334085,0.815568,0,3.433449,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LORD 2006",2006,"Major cardiovascular events",1,1,58,5,65,0,0,0,0,0,0,0.224138,0.026967,1.862931,0,0.172463,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"MEGA 2004",2004,"Major cardiovascular events",1,33,1471,71,1507,0,0,0,0,0,0,0.476164,0.317071,0.715082,0,4.034884,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PPP 1992",1992,"Major cardiovascular events",1,1590,8376,2011,8448,0,0,0,0,0,0,0.797448,0.752196,0.845422,0,25.171454,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PREVEND IT 2000",2000,"Major cardiovascular events",1,21,433,24,431,0,0,0,0,0,0,0.870958,0.492418,1.540496,0,2.206215,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rayner 1996",1996,"Major cardiovascular events",1,3,9,2,8,0,0,0,0,0,0,1.333333,0.293176,6.063852,0,0.335159,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SHARP 2010",2010,"Major cardiovascular events",1,296,3117,373,3130,0,0,0,0,0,0,0.796875,0.689811,0.920557,0,16.104656,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sawara 2008",2008,"Major cardiovascular events",1,0,22,0,16,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"4S 1993",1993,"Death",2,99,1137,144,1169,0,0,0,0,0,0,0.706849,0.554629,0.900846,0,14.422426,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ALLIANCE 2000",2000,"Death",2,121,286,127,293,0,0,0,0,0,0,0.976075,0.808556,1.178301,0,17.534567,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ASUCA 2013",2013,"Death",2,1,168,1,166,0,0,0,0,0,0,0.988095,0.06232,15.666425,0,0.246231,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"CARDS 2003",2003,"Death",2,27,482,30,488,0,0,0,0,0,0,0.911203,0.550212,1.509041,0,5.800191,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"JUPITER 2007",2007,"Death",2,34,1638,61,1629,0,0,0,0,0,0,0.554315,0.366465,0.838456,0,7.778077,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LIPS 2001",2001,"Death",2,3,150,3,160,0,0,0,0,0,0,1.066667,0.218671,5.203147,0,0.734618,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LORD 2006",2006,"Death",2,5,58,4,65,0,0,0,0,0,0,1.400862,0.394894,4.969467,0,1.132589,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"MEGA 2004",2004,"Death",2,16,1471,34,1507,0,0,0,0,0,0,0.482105,0.267286,0.869575,0,4.512132,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PPP 1992",1992,"Death",2,698,8376,875,8448,0,0,0,0,0,0,0.804571,0.731827,0.884546,0,23.209711,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PREVEND IT 2000",2000,"Death",2,6,433,4,431,0,0,0,0,0,0,1.493072,0.42432,5.253731,0,1.146614,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rayner 1996",1996,"Death",2,0,42,2,45,0,0,0,0,0,0,0.213953,0.01057,4.330873,0,0.208167,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SHARP 2010",2010,"Death",2,635,3116,635,3129,0,0,0,0,0,0,1.004172,0.910271,1.10776,0,23.024441,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Verma 2005",2005,"Death",2,1,48,1,43,0,0,0,0,0,0,0.895833,0.057781,13.888829,0,0.250235,"2::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"4S 1993",1993,"Rhabdomyolysis",3,1,1143,0,1171,0,0,0,0,0,0,3.073427,0.125333,75.366591,0,100,"3::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"AFCAPS/TexCAPS 1997",1997,"Rhabdomyolysis",3,0,145,0,159,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"AFCAPS/TexCAPS 1997",1997,"Cardiovascular death",4,0,145,1,159,0,0,0,0,0,0,0.365297,0.014999,8.896802,0,0.142711,"4::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ALLIANCE 2000",2000,"Cardiovascular death",4,17,286,27,293,0,0,0,0,0,0,0.64504,0.359516,1.157324,0,4.257313,"4::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LIPS 2001",2001,"Cardiovascular death",4,2,150,3,160,0,0,0,0,0,0,0.711111,0.120489,4.196904,0,0.461586,"4::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LORD 2006",2006,"Cardiovascular death",4,1,58,1,65,0,0,0,0,0,0,1.12069,0.071707,17.514878,0,0.192486,"4::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PPP 1992",1992,"Cardiovascular death",4,416,8376,537,8448,0,0,0,0,0,0,0.781333,0.68994,0.884832,0,94.008434,"4::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PREVEND IT 2000",2000,"Cardiovascular death",4,4,433,4,431,0,0,0,0,0,0,0.995381,0.250549,3.954456,0,0.764464,"4::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rayner 1996",1996,"Cardiovascular death",4,0,8,2,9,0,0,0,0,0,1.50570573434988,0.222222,0.01223,4.037673,2.26714975845411,0.173007,"4::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Verma 2005",2005,"Cardiovascular death",4,0,48,0,43,0,0,0,0,0,0,NA,NA,NA,0,NA,"4::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"AFCAPS/TexCAPS 1997",1997,"Myocardial infarction",5,2,145,6,159,0,0,0,0,0,0,0.365517,0.074957,1.782393,0,2.987165,"5::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ALLIANCE 2000",2000,"Myocardial infarction",5,17,286,29,293,0,0,0,0,0,0,0.600555,0.337564,1.068437,0,22.594063,"5::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ASUCA 2013",2013,"Myocardial infarction",5,0,168,0,166,0,0,0,0,0,0,NA,NA,NA,0,NA,"5::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"CARDS 2003",2003,"Myocardial infarction",5,18,482,27,488,0,0,0,0,0,0,0.674965,0.376793,1.209095,0,22.064917,"5::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fried 2001",2001,"Myocardial infarction",5,0,19,1,20,0,0,0,0,0,0,0.35,0.015127,8.098322,0,0.759836,"5::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"JUPITER 2007",2007,"Myocardial infarction",5,8,1638,20,1629,0,0,0,0,0,0,0.397802,0.175724,0.900539,0,11.233193,"5::overall","CD007784_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
