"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"HELAS 2006",2006,"All-cause mortality",1,NA,11,54,9,61,0,0,0,0,0,0,1.380658,0.619619,3.076436,0,2.112107,"1::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WARCEF 2012",2012,"All-cause mortality",1,NA,275,1142,272,1163,0,0,0,0,0,0,1.029621,0.889423,1.191918,0,67.350611,"1::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WASH 2004",2004,"All-cause mortality",1,NA,22,89,27,91,0,0,0,0,0,0,0.833125,0.514928,1.347951,0,6.672041,"1::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WATCH 2009",2009,"All-cause mortality",1,NA,92,540,94,523,0,0,0,0,0,0,0.947912,0.7301,1.230704,0,23.86524,"1::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HELAS 2006",2006,"Non-fatal cardiovascular events (non-fatal stroke, myocardial infarction, pulmonary embolism, peripheral arterial embolism)",2,NA,3,54,2,61,0,0,0,0,0,0,1.694444,0.294063,9.763681,0,1.233989,"2::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WARCEF 2012",2012,"Non-fatal cardiovascular events (non-fatal stroke, myocardial infarction, pulmonary embolism, peripheral arterial embolism)",2,NA,89,1142,112,1163,0,0,0,0,0,0,0.809255,0.6202,1.05594,0,72.911908,"2::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WASH 2004",2004,"Non-fatal cardiovascular events (non-fatal stroke, myocardial infarction, pulmonary embolism, peripheral arterial embolism)",2,NA,3,89,10,91,0,0,0,0,0,0,0.306742,0.087297,1.077814,0,6.496849,"2::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WATCH 2009",2009,"Non-fatal cardiovascular events (non-fatal stroke, myocardial infarction, pulmonary embolism, peripheral arterial embolism)",2,NA,25,540,29,523,0,0,0,0,0,0,0.83493,0.495781,1.40608,0,19.357254,"2::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HELAS 2006",2006,"Major bleeding events",3,NA,4,54,0,61,0,0,0,0,0,0,10.145455,0.558739,184.218796,0,0.913135,"3::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WARCEF 2012",2012,"Major bleeding events",3,NA,66,1142,31,1163,0,0,0,0,0,0,2.168183,1.426203,3.296176,0,59.668475,"3::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WASH 2004",2004,"Major bleeding events",3,NA,4,89,1,91,0,0,0,0,0,0,4.089888,0.466163,35.882718,0,1.920904,"3::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WATCH 2009",2009,"Major bleeding events",3,NA,28,540,19,523,0,0,0,0,0,0,1.42729,0.807156,2.523871,0,37.497487,"3::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WATCH 2009",2009,"All-cause mortality",1,NA,92,540,96,524,0,0,0,0,0,0,0.929938,0.71741,1.205427,0,100,"1::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WATCH 2009",2009,"Non-fatal cardiovascular events (non-fatal stroke, myocardial infarction, pulmonary embolism, peripheral arterial embolism)",2,NA,24,524,29,540,0,0,0,0,0,0,0.852856,0.503336,1.445085,0,100,"2::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"WATCH 2009",2009,"Major bleeding events",3,NA,28,540,11,524,0,0,0,0,0,0,2.470034,1.242628,4.90981,0,100,"3::overall","CD003333_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
