"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Kilbourne 2012",2012,"Quality of life: average change in mental health component - 12 months",1,0,32,0,33,33.2,5.5,31,6.6,0,0,0.357304,-0.133073,0.84768,0,29.769128,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Quality of life: average change in mental health component - 12 months",1,0,35,0,36,32.6,8.3,33.4,7.1,0,0,-0.102567,-0.568147,0.363012,0,32.414033,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"van der Voort 2015",NA,"Quality of life: average change in mental health component - 12 months",1,0,35,0,56,50.1,17.5,52.2,18.4,0,0,-0.115287,-0.537953,0.307379,0,37.816839,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Chatterjee 2011",2011,"Mental state: clinically important change (binary) - 12 months ",2,85,167,44,86,0,0,0,0,0,0,0.994829,0.771206,1.283293,0,100,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chatterjee 2011",2011,"Psychiatric hospital admissions - 12 months",3,10,167,1,86,0,0,0,0,0,0,5.149701,0.670211,39.568756,0,100,"3::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2012",2012,"Quality of life",1,0,32,0,33,34.8,7,35.5,7.2,0,0,-0.097382,-0.583953,0.38919,0,19.89942,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Quality of life",1,0,35,0,36,35.8,7.8,34.5,7.3,0,0,0.170295,-0.295852,0.636443,0,20.025854,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mishra 2017",2017,"Quality of life",1,0,51,0,45,56.4,16,45.2,8.9,0,0,0.844105,0.425113,1.263097,0,20.302562,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Salman 2014",2014,"Quality of life",1,0,41,0,39,46.7,5.7,35.2,4.9,0,0,2.138675,1.58397,2.69338,0,19.451647,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"van der Voort 2015",NA,"Quality of life",1,0,37,0,57,53.7,17.8,58.6,17.1,0,0,-0.279673,-0.695467,0.136122,0,20.320516,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2012",2012,"Quality of life",1,0,32,0,33,36,8.8,34.3,7.1,0,0,0.210437,-0.277258,0.698132,0,27.481575,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Quality of life",1,0,35,0,36,37.5,7.8,36.3,6.6,0,0,0.164476,-0.301612,0.630564,0,30.088635,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"van der Voort 2015",NA,"Quality of life",1,0,45,0,56,56.5,18,57.7,17.6,0,0,-0.066983,-0.459478,0.325511,0,42.429789,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bauer 2006",2006,"Quality of life",1,0,148,0,158,43.4,6.21,42.9,6.41,0,0,0.078993,-0.145303,0.303288,0,78.406932,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Quality of life",1,0,35,0,40,34,6.6,35.3,7,0,0,-0.188744,-0.643448,0.265959,0,21.593068,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2012",2012,"Quality of life",1,0,32,0,33,32.5,7.4,31.5,7.9,0,0,0.129021,-0.357782,0.615824,0,19.974749,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Quality of life",1,0,35,0,36,34.4,6.8,32.9,8.4,0,0,0.19385,-0.272561,0.660262,0,20.075726,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mishra 2017",2017,"Quality of life",1,0,51,0,45,57.4,17,42.3,9.3,0,0,1.074868,0.644992,1.504744,0,20.248167,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Salman 2014",2014,"Quality of life",1,0,41,0,39,68.3,9.1,46.3,8.1,0,0,2.525443,1.931093,3.119793,0,19.391306,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"van der Voort 2015",NA,"Quality of life",1,0,37,0,57,48.2,17.3,53.6,17.9,0,0,-0.303145,-0.719291,0.113001,0,20.310052,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bauer 2006",2006,"Quality of life",1,0,148,0,158,37.6,7.45,34.1,7.7,0,0,0.460593,0.233397,0.687788,0,61.386898,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Quality of life",1,0,35,0,40,34.9,7.5,34.6,7.1,0,0,0.040733,-0.41296,0.494426,0,38.613102,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"van der Voort 2015",NA,"Quality of life",1,0,35,0,56,3.4,0.8,3.3,0.9,0,0,0.114873,-0.30779,0.537537,0,100,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"van der Voort 2015",NA,"Quality of life",1,0,37,0,57,3.3,1,3.5,1,0,0,-0.198365,-0.613162,0.216432,0,100,"1::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Chwastiak 2018",2018,"Mental state",2,0,14,0,15,0,6.11,-0.9,5.63,0,0,0.149124,-0.58039,0.878639,0,17.697163,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2012",2012,"Mental state",2,0,32,0,33,6.4,6,9,6.3,0,0,-0.417426,-0.909294,0.074443,0,26.053165,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Mental state",2,0,35,0,36,52.3,43.4,75.5,53.9,0,0,-0.468227,-0.940183,0.003729,0,26.892756,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"van der Voort 2015",NA,"Mental state",2,0,37,0,57,9.8,5.9,8.3,5.3,0,0,0.268423,-0.147214,0.684059,0,29.356916,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Mental state",2,0,35,0,40,50.6,46.4,60.3,55.9,0,0,-0.185712,-0.640382,0.268958,0,100,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kilbourne 2013",NA,"Mental state",2,0,35,0,40,148.9,120.9,193.9,125.9,0,0,-0.360335,-0.81783,0.097161,0,100,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Chatterjee 2011",2011,"Mental state",2,0,167,0,86,19.59,6.95,20.13,6.11,0,0,-0.080628,-0.340861,0.179604,0,100,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Salman 2014",2014,"Mental state",2,0,41,0,39,-2.3,7.63,0,9.64,0,0,-0.262795,-0.703178,0.177588,0,100,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Salman 2014",2014,"Mental state",2,0,41,0,39,-4.1,7.05,-3.8,6.87,0,0,-0.04267,-0.481121,0.395781,0,100,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Chwastiak 2018",2018,"Mental state",2,0,14,0,15,-2.6,7.64,0,7.31,0,0,-0.338268,-1.07261,0.396073,0,100,"2::overall","CD009531_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
