"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Beretta 1998",1998,"Recurrence of pelvic pain",1,3,19,9,17,0,0,0,0,0,0,0.166667,0.03509,0.791609,0,28.729282,"1::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fulop 2006",2006,"Recurrence of pelvic pain",1,11,54,24,50,0,0,0,0,0,0,0.277132,0.116812,0.657483,0,71.270718,"1::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Beretta 1998",1998,"Recurrence of pelvic pain",1,3,15,9,12,0,0,0,0,0,0,0.083333,0.013519,0.513689,0,23.921794,"1::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fulop 2006",2006,"Recurrence of pelvic pain",1,5,54,27,50,0,0,0,0,0,0,0.086924,0.029662,0.254728,0,76.078206,"1::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Beretta 1998",1998,"Recurrence of endometrioma",2,2,32,6,32,0,0,0,0,0,0,0.288889,0.053612,1.556684,0,12.76787,"2::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carmona 2011",2011,"Recurrence of endometrioma",2,4,38,12,38,0,0,0,0,0,0,0.254902,0.073657,0.882128,0,24.370953,"2::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fulop 2006",2006,"Recurrence of endometrioma",2,7,54,28,50,0,0,0,0,0,0,0.117021,0.044328,0.308922,0,57.444504,"2::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pados 2009",2009,"Recurrence of endometrioma",2,0,10,2,10,0,0,0,0,0,0,0.161905,0.006813,3.847491,0,5.416672,"2::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carmona 2011",2011,"Requirement for further endometrioma surgery",3,2,36,4,38,0,0,0,0,0,0,0.5,0.085792,2.914036,0,13.980705,"3::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fulop 2006",2006,"Requirement for further endometrioma surgery",3,5,54,24,50,0,0,0,0,0,0,0.110544,0.037748,0.323724,0,86.019295,"3::overall","CD004992_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
