"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Allgulander 2001",2001,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,273,399,60,130,0,0,0,0,0,0,1.482456,1.217042,1.805752,0,5.430248,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Allgulander 2004",2004,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,102,182,55,188,0,0,0,0,0,0,1.915684,1.481769,2.476666,0,4.623614,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bose 2008",2008,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,66,125,28,67,0,0,0,0,0,0,1.263429,0.910477,1.753204,0,3.76767,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bose 2008",2008,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,65,125,28,67,0,0,0,0,0,0,1.244286,0.89546,1.728996,0,3.752632,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Brawman-Mintzer 2006",2006,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,97,164,78,162,0,0,0,0,0,0,1.228424,1.001488,1.506783,0,5.333993,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Davidson 1999",1999,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,87,176,35,98,0,0,0,0,0,0,1.384091,1.020479,1.877263,0,4.028091,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gommol 2015",2015,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,103,198,82,197,0,0,0,0,0,0,1.249754,1.010298,1.545964,0,5.217444,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hackett 2003",2003,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,200,354,44,97,0,0,0,0,0,0.122075443764135,1.245506,0.982922,1.578239,0.0149024139702105,4.889652,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hartford 2007",2007,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,165,326,60,161,0,0,0,0,0,0,1.358129,1.082004,1.704721,0,5.017784,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kasper 2009",2009,"Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A",1,55,125,59,128,0,0,0,0,0,0,0.954576,0.726945,1.253487,0,4.423315,"1::overall","CD012942_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
