"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"APPRAISE 1",2011,"All-cause mortality (apixaban versus placebo)",1,16,635,12,611,0,0,0,0,0,0,1.28294,0.611994,2.68946,0,8.296712,"1::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"APPRAISE 2",2015,"All-cause mortality (apixaban versus placebo)",1,155,3705,143,3687,0,0,0,0,0,0,1.07865,0.863355,1.347633,0,91.703288,"1::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLAS ACS",2009,"All-cause mortality (rivaroxaban versus placebo)",2,29,2331,16,1160,0,0,0,0,0,0,0.901973,0.491906,1.653884,0,8.802183,"2::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLAS ACS 2",2013,"All-cause mortality (rivaroxaban versus placebo)",2,245,10229,153,5113,0,0,0,0,0,0,0.800419,0.655886,0.976802,0,81.584293,"2::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"GEMINI-ACS",2016,"All-cause mortality (rivaroxaban versus placebo)",2,22,1519,23,1518,0,0,0,0,0,0,0.955892,0.535123,1.707513,0,9.613524,"2::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"REDEEM",2011,"All-cause mortality (dabigatran versus placebo)",3,32,1490,14,371,0,0,0,0,0,0.311886400053838,0.569128,0.306876,1.055494,0.097273126538543,100,"3::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"APPRAISE 1",2011,"Cardiovascular mortality (apixaban versus placebo)",1,15,635,11,611,0,0,0,0,0,0,1.312097,0.607485,2.833978,0,10.524494,"1::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"APPRAISE 2",2015,"Cardiovascular mortality (apixaban versus placebo)",1,105,3705,109,3687,0,0,0,0,0,0,0.958623,0.736123,1.248376,0,89.475506,"1::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLAS ACS",2009,"Cardiovascular mortality (rivaroxaban versus placebo)",2,28,2331,13,1160,0,0,0,0,0,0,1.071841,0.557309,2.06141,0,8.31938,"2::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ATLAS ACS 2",2013,"Cardiovascular mortality (rivaroxaban versus placebo)",2,226,10229,143,5113,0,0,0,0,0,0,0.789978,0.642446,0.971389,0,83.269971,"2::overall","CD014678_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
