"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Aboab 2008",2008,"28-day all-cause mortality",1,NA,3,10,7,13,0,0,0,0,0,0.547053378809965,0.557143,0.190684,1.627868,0.299267399267399,0.342887,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Agarwal 2022",2022,"28-day all-cause mortality",1,NA,22,61,25,59,0,0,0,0,0,0.22828042029316,0.851148,0.544117,1.331427,0.0521119502892217,1.612324,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Angus 2020",2020,"28-day all-cause mortality",1,NA,55,278,27,101,0,0,0,0,0,0.204256561259821,0.740075,0.49592,1.104432,0.041720742817687,1.909551,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Annane 2002",2002,"28-day all-cause mortality",1,NA,82,151,91,149,0,0,0,0,0,0.0992482089912254,0.889164,0.731984,1.080095,0.0098502069879659,4.393843,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Annane 2018",2018,"28-day all-cause mortality",1,NA,207,614,244,627,0,0,0,0,0,0.0755362012764832,0.866323,0.747108,1.004561,0.0057057177032813,5.288572,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Arabi 2011",2011,"28-day all-cause mortality",1,NA,33,39,26,36,0,0,0,0,0,0.123878026081163,1.171598,0.919038,1.493563,0.0153457653457653,3.588763,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Birudaraju 2022",2022,"28-day all-cause mortality",1,NA,9,21,16,22,0,0,0,0,0,0.283791328333897,0.589286,0.33788,1.027755,0.080537518037518,1.130826,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Blum 2015",2014,"28-day all-cause mortality",1,NA,16,402,13,400,0,0,0,0,0,0.366654489586616,1.224646,0.596917,2.512508,0.134435514734022,0.721997,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bollaert 1998",1998,"28-day all-cause mortality",1,NA,7,22,12,19,0,0,0,0,0,0.357916682746924,0.503788,0.249798,1.016031,0.128104351788562,0.754018,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bone 1987",1987,"28-day all-cause mortality",1,NA,65,191,48,190,0,0,0,0,0,0.160372032253043,1.347077,0.983747,1.844596,0.025719188728971,2.666514,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Briegel 1999",1999,"28-day all-cause mortality",1,NA,3,20,4,20,0,0,0,0,0,0.695221787153807,0.75,0.191994,2.929781,0.483333333333333,0.216147,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chang 2020",2020,"28-day all-cause mortality",1,NA,11,40,14,40,0,0,0,0,0,0.299530657393554,0.785714,0.407351,1.515515,0.0897186147186147,0.847639,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chawla 1999",1999,"28-day all-cause mortality",1,NA,6,23,10,21,0,0,0,0,0,0.419009973840783,0.547826,0.24098,1.245388,0.175569358178054,0.565867,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cicarelli 2007",2007,"28-day all-cause mortality",1,NA,7,14,12,15,0,0,0,0,0,0.296808419852332,0.625,0.34933,1.118211,0.088095238095238,1.047642,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Confalonieri 2005",2005,"28-day all-cause mortality",1,NA,0,23,6,23,0,0,0,0,0,1.43892766340523,0.076923,0.004584,1.290845,2.07051282051282,0.051621,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Corral-Gudino 2021",2021,"28-day all-cause mortality",1,NA,7,35,5,29,0,0,0,0,0,0,1.16,0.411342,3.271244,0,0.365553,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dequin 2020",2020,"28-day all-cause mortality",1,NA,11,76,20,73,0,0,0,0,0,0.337716694931214,0.528289,0.272525,1.024087,0.114052566035262,0.836344,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dequin 2023",2023,"28-day all-cause mortality",1,NA,25,400,47,395,0,0,0,0,0,0.237160178307954,0.525266,0.329996,0.836085,0.0562449501750605,1.518326,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Doluee 2018",2018,"28-day all-cause mortality",1,NA,54,80,58,80,0,0,0,0,0,0.103729927353987,0.931034,0.75975,1.140935,0.0107598978288633,4.236522,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"El Ghamrawy 2006",2006,"28-day all-cause mortality",1,NA,3,17,6,17,0,0,0,0,0,0.618346942400842,0.5,0.14881,1.679995,0.382352941176471,0.271126,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fernandez-Serrano 2011",2011,"28-day all-cause mortality",1,NA,1,28,1,28,0,0,0,0,0,1.38873014965883,1,0.065752,15.2086,1.92857142857143,0.055391,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ghanei 2021",2021,"28-day all-cause mortality",1,NA,4,116,12,220,0,0,0,0,0,0.565833181364178,0.632184,0.208548,1.916379,0.320167189132706,0.321483,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gordon 2014",2014,"28-day all-cause mortality",1,NA,7,31,7,30,0,0,0,0,0,0.469172556598128,0.967742,0.385833,2.42728,0.220122887864823,0.458479,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gordon 2016",2016,"28-day all-cause mortality",1,NA,62,208,57,213,0,0,0,0,0,0.155468208707581,1.113866,0.821293,1.510664,0.0241703639187438,2.772908,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Horby 2021",2021,"28-day all-cause mortality",1,NA,482,2104,1110,4321,0,0,0,0,0,0.047632726315767,0.89179,0.812302,0.979056,0.0022688766162727,6.36306,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hu 2009",2009,"28-day all-cause mortality",1,NA,4,38,6,39,0,0,0,0,0,0.603912122375397,0.684211,0.209478,2.23481,0.364709851551957,0.283736,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Huang 2014",2014,"28-day all-cause mortality",1,NA,4,20,12,40,0,0,0,0,0,0.508265022732563,0.666667,0.246191,1.805281,0.258333333333333,0.394304,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Iglesias 2020",2020,"28-day all-cause mortality",1,NA,26,68,14,69,0,0,0,0,0,0.284062447208321,1.884454,1.079919,3.288364,0.0806914739139803,1.129,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Keh 2016",2016,"28-day all-cause mortality",1,NA,15,190,14,190,0,0,0,0,0,0.357167918920169,1.071429,0.532036,2.15767,0.127568922305764,0.756857,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kurungundla 2008",2008,"28-day all-cause mortality",1,NA,4,11,6,10,0,0,0,0,0,0.47513953293488,0.606061,0.238823,1.537997,0.225757575757576,0.447733,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Li 2016",2016,"28-day all-cause mortality",1,NA,3,29,3,29,0,0,0,0,0,0.773111343485068,1,0.219749,4.550651,0.597701149425287,0.175778,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Liu 2012",2012,"28-day all-cause mortality",1,NA,5,12,10,14,0,0,0,0,0,0.381101161423178,0.583333,0.27639,1.231149,0.145238095238095,0.673216,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Luce 1988",1988,"28-day all-cause mortality",1,NA,22,38,20,37,0,0,0,0,0,0.205211425008049,1.071053,0.716365,1.601353,0.0421117289538342,1.896396,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lv 2017",2017,"28-day all-cause mortality",1,NA,23,58,19,60,0,0,0,0,0,0.249402874562268,1.252269,0.768078,2.041689,0.0622017938399221,1.400635,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lyu 2022",2022,"28-day all-cause mortality",1,NA,79,213,77,213,0,0,0,0,0,0.127497331241136,1.025974,0.799117,1.317232,0.0162555694736119,3.483107,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McHardy 1972",1972,"28-day all-cause mortality",1,NA,3,40,9,86,0,0,0,0,0,0.638605149891308,0.716667,0.204991,2.505526,0.4078165374677,0.254785,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meduri 2007",2007,"28-day all-cause mortality",1,NA,10,63,8,28,0,0,0,0,0,0.41642850336246,0.555556,0.24562,1.256586,0.173412698412698,0.572356,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meduri 2009",2009,"28-day all-cause mortality",1,NA,22,48,4,31,0,0,0,0,0,0.49230391792579,3.552083,1.353422,9.322513,0.242363147605083,0.418805,"1::overall","CD002243_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
