"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Podoshin 1990",1990,"Normal hearing (as complete improvement in air-bone gap in worst ear): short-term",1,20,49,0,37,0,0,0,0,0,0,9.586527,3.510688,26.177635,0,100,"1::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mandel 1987",1987,"Hearing threshold: speech reception threshold (short-term). Correction of variance assuming correlation coefficient of 0.5",2,0,98,0,91,14.16,9.5,16.68,10.62,0,0,-2.52,-5.400752,0.360752,0,45.098238,"2::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mandel 1991",1991,"Hearing threshold: speech reception threshold (short-term). Correction of variance assuming correlation coefficient of 0.5",2,0,235,0,75,14.465106,9.337095,17.1,10.26,0,0,-2.634894,-5.245808,-0.02398,0,54.901762,"2::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mandel 1987",1987,"Sensitivity analysis: speech reception threshold: assuming correlation coefficient of 0.3",3,0,98,0,91,14.16,8.86,16.68,9.89,0,0,-2.52,-5.204417,0.164417,0,44.956542,"3::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mandel 1991",1991,"Sensitivity analysis: speech reception threshold: assuming correlation coefficient of 0.3",3,0,235,0,75,14.465106,8.583711,17.1,9.56,0,0,-2.634894,-5.06091,-0.208878,0,55.043458,"3::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mandel 1987",1987,"Sensitivity analysis: speech reception threshold: assuming correlation coefficient of 0.7",4,0,98,0,91,14.16,10.13,16.68,11.31,0,0,-2.52,-5.589571,0.549571,0,44.909154,"4::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mandel 1991",1991,"Sensitivity analysis: speech reception threshold: assuming correlation coefficient of 0.7",4,0,235,0,75,14.465106,9.775053,17.1,10.93,0,0,-2.634894,-5.406333,0.136545,0,55.090846,"4::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Mandel 1987",1987,"Hearing threshold: speech awareness threshold (short-term)",5,0,50,0,52,17,7.07,19.14,8.15,0,0,-2.14,-5.097568,0.817568,0,100,"5::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hemlin 1997",1997,"Persistence of OME (short-term)",6,49,61,19,20,0,0,0,0,0,0,0.845557,0.72069,0.992057,0,13.969341,"6::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Endo 1997",1997,"Persistence of OME (short-term)",6,4,17,7,9,0,0,0,0,0,0,0.302521,0.119912,0.763216,0,1.518141,"6::overall","CD015254_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
