"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Chen 2019",2019,"Live birth or ongoing pregnancy",1,37,170,31,170,0,0,0,0,0,0,1.247393,0.731904,2.125945,0,100,"1::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Begueria 2019",2019,"Oocyte pick-up cancellation",2,3,108,4,108,0,0,0,0,0,0,0.742857,0.16226,3.400951,0,29.890682,"2::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Giles 2021",2021,"Oocyte pick-up cancellation",2,3,161,3,157,0,0,0,0,0,0,0.974684,0.193735,4.903642,0,22.913504,"2::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ghasemzadeh 2019",2019,"Oocyte pick-up cancellation",2,7,57,7,57,0,0,0,0,0,0,1,0.326744,3.060501,0,47.195814,"2::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2019",2019,"Clinical pregnancy",3,48,170,39,170,0,0,0,0,0,0,1.321564,0.810253,2.155538,0,100,"3::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zhu 2021",2021,"Cumulative pregnancy rate",4,50,60,47,60,0,0,0,0,0,0,1.382979,0.553609,3.454836,0,100,"4::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2019",2019,"Miscarriage",5,9,48,8,39,0,0,0,0,0,0,0.894231,0.308962,2.588178,0,100,"5::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2019",2019,"Miscarriage",5,9,170,8,170,0,0,0,0,0,0,1.131988,0.426112,3.007181,0,100,"5::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2019",2019,"Multiple pregnancy",6,12,170,3,170,0,0,0,0,0,0,4.227848,1.171141,15.262639,0,100,"6::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2019",2019,"Multiple pregnancy",6,12,48,3,39,0,0,0,0,0,0,4,1.040226,15.381274,0,100,"6::overall","CD013827_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
