"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Budd 1992",1992,"Acceptability (dropouts)",1,1,30,1,6,0,0,0,0,0,0,0.172414,0.009208,3.228226,0,5.102136,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Klim-Conforti 2021",2021,"Acceptability (dropouts)",1,2,273,79,330,0,0,0,0,0,0,0.023448,0.005703,0.096408,0,11.581408,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"O'Neal 1998",1998,"Acceptability (dropouts)",1,20,101,6,41,0,0,0,0,0,0,1.440329,0.532665,3.894661,0,14.380679,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Till 2017",2017,"Acceptability (dropouts)",1,1,41,0,40,0,0,0,0,0,0,3,0.11866,75.847093,0,4.409147,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wasserman 2015",2015,"Acceptability (dropouts)",1,199,2721,231,2933,0,0,0,0,0,0,0.922957,0.75779,1.124123,0,18.619203,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Budd 1992",1992,"Acceptability (dropouts)",1,3,83,2,35,0,0,0,0,0,0,0.61875,0.098803,3.87488,0,9.165448,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Calear 2021",2021,"Acceptability (dropouts)",1,163,1052,42,581,0,0,0,0,0,0,2.353018,1.648821,3.357972,0,18.126872,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Guille 2015",2015,"Acceptability (dropouts)",1,12,100,0,99,0,0,0,0,0,0,28.107345,1.64027,481.642024,0,5.333901,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Range 2002",2002,"Acceptability (dropouts)",1,6,31,11,31,0,0,0,0,0,0,0.436364,0.13741,1.385732,0,13.281206,"1::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wasserman 2015",2015,"Self-harm at short term (1-3 months) follow-up",2,19,2721,27,2933,0,0,0,0,0,0,0.756833,0.419853,1.364279,0,100,"2::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wasserman 2015",2015,"Self-harm at medium-term (4-12 months) follow-up",3,14,2721,34,2933,0,0,0,0,0,0,0.44097,0.23613,0.823506,0,58.334604,"3::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tingey 2020",2020,"Self-harm at medium-term (4-12 months) follow-up",3,18,202,9,91,0,0,0,0,0,0,0.891304,0.384244,2.067497,0,41.665396,"3::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tingey 2020",2020,"Self-harm at long-term (> 12 months) follow-up",4,20,230,10,105,0,0,0,0,0,0,0.904762,0.407824,2.007224,0,15.37285,"4::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wilcox 2008",2008,"Self-harm at long-term (> 12 months) follow-up",4,29,342,48,490,0,0,0,0,0,0,0.853168,0.526253,1.383169,0,41.810234,"4::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wilcox 2008",2008,"Self-harm at long-term (> 12 months) follow-up",4,30,373,48,490,0,0,0,0,0,0,0.805394,0.499631,1.298276,0,42.816915,"4::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mascayano 2018",2018,"Suicidal ideation at postintervention follow-up",5,0,185,0,213,2.29,2.73,2.55,2.79,0,0,-0.093947,-0.291032,0.103139,0,59.726979,"5::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"O'Neal 1998",1998,"Suicidal ideation at postintervention follow-up",5,0,81,0,35,11.63,12.06,11.09,16.21,0,0,0.039936,-0.35656,0.436431,0,14.757171,"5::overall","CD013844_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
