"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Svenningsson 2022",2022,"Disability worsening over 24 months",1,10,98,5,97,0,0,0,0,0,0,2.090909,0.687299,6.36099,0,100,"1::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Time to relapse over 24 months",2,0,0,0,0,0,0,0,0,-1.771957,0.633916,0.17,0.049075,0.588897,0,100,"2::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Relapse over 24 months",3,3,98,16,97,0,0,0,0,0,0,0.159868,0.044975,0.568268,0,100,"3::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Total serious adverse events (SAEs)",4,0,0,0,0,0,0,0,0,-0.150823,0.571426,0.86,0.280608,2.635707,0.0049,100,"4::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Upper respiratory tract infection ",5,0,0,0,0,0,0,0,0,0.026642,0.135221,1.027,0.787898,1.338662,1.5475857604,100,"5::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Urinary tract infections ",6,0,0,0,0,0,0,0,0,0.524729,0.472394,1.690001,0.669552,4.265691,0.018284718841,100,"6::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Skin infections   ",7,0,0,0,0,0,0,0,0,1.187843,1.077361,3.279999,0.397029,27.097237,0.223156091236,100,"7::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Viral infections     ",8,0,0,0,0,0,0,0,0,1.568616,1.489187,4.8,0.259205,88.887265,1.160706724321,100,"8::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Annualised relapse rate",9,0,98,0,97,0.015,0.108984,0.087,0.218314,0,0,-0.072,-0.120509,-0.023491,0,100,"9::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"T2 or gadolinium MRI lesions over 24 months",10,21,98,36,97,0,0,0,0,0,0,0.462121,0.245035,0.871533,0,100,"10::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Treatment discontinuation due to adverse events",11,3,98,16,90,0,0,0,0,0,1.44366934014059,0.146053,0.041016,0.520077,2.08418116366197,100,"11::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Svenningsson 2022",2022,"Any adverse event",12,0,0,0,0,0,0,0,0,-0.34249,0.07,0.71,0.618977,0.814409,0,100,"12::overall","CD013874_pub3_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
