"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Balla 2011",2011,"Sinus rhythm until hospital discharge or end of study follow-up (paroxysmal AF)",1,35,40,34,40,0,0,0,0,0,0.651651640022472,1.029412,0.864043,1.22643,0.424649859943978,52.567634,"1::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Martinez-Marcos 2000",2000,"Sinus rhythm until hospital discharge or end of study follow-up (paroxysmal AF)",1,45,50,32,50,0,0,0,0,0,0,1.40625,1.120118,1.765474,0,47.432366,"1::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Balla 2011",2011,"Acute procedural success (paroxysmal AF)",2,35,40,34,40,0,0,0,0,0,0.651651640022472,1.029412,0.864043,1.22643,0.424649859943978,51.553555,"2::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Martinez-Marcos 2000",2000,"Acute procedural success (paroxysmal AF)",2,29,50,7,50,0,0,0,0,0,0.410983408175188,4.142857,2.003779,8.565449,0.168907361795293,48.446445,"2::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Balla 2011",2011,"Sinus rhythm until hospital discharge or end of study follow-up (paroxysmal AF)",1,35,40,34,40,0,0,0,0,0,0.651651640022472,1.029412,0.864043,1.22643,0.424649859943978,28.976145,"1::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Martinez-Marcos 2000",2000,"Sinus rhythm until hospital discharge or end of study follow-up (paroxysmal AF)",1,45,50,36,50,0,0,0,0,0,0.566946709513841,1.25,1.027519,1.520653,0.321428571428571,26.162367,"1::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Romano 2001",2001,"Sinus rhythm until hospital discharge or end of study follow-up (paroxysmal AF)",1,124,138,151,164,0,0,0,0,0,0.407797306407435,0.975909,0.908269,1.048587,0.166298643113159,44.861488,"1::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Balla 2011",2011,"Acute procedural success (paroxysmal AF)",2,35,40,23,40,0,0,0,0,0,0.651651640022472,1.521739,1.137481,2.035806,0.424649859943978,29.643193,"2::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Martinez-Marcos 2000",2000,"Acute procedural success (paroxysmal AF)",2,29,50,30,50,0,0,0,0,0,0.42580295377802,0.966667,0.697127,1.340422,0.181308155446086,26.133905,"2::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Romano 2001",2001,"Acute procedural success (paroxysmal AF)",2,100,138,89,164,0,0,0,0,0,0.322587005235978,1.335287,1.121906,1.589253,0.104062375947117,44.222902,"2::overall","CD013255_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
