"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Eisenberg 1997",1997,"Bronchoconstriction (sidestream versus Pari LC plus)",1,0,60,2,60,0,0,0,0,0,0,0.2,0.009804,4.080068,0,0,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Eisenberg 1997",1997,"Increased cough (Sidestream versus Pari LC plus)",2,1,60,0,60,0,0,0,0,0,0,3,0.124648,72.203127,0,0,"2::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Eisenberg 1997",1997,"Chest pain (Sidestream versus Pari LC plus)",3,0,60,1,60,0,0,0,0,0,0,0.333333,0.01385,8.02257,0,0,"3::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Westerman 2008",2008,"Bronchoconstriction (CR60 versus Portaneb)",4,1,10,2,10,0,0,0,0,0,0,0.5,0.053512,4.671852,0,0,"4::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Eisenberg 1997",1997,"FEV1 (% predicted)",5,0,60,0,60,-2.2,5.5,-1.8,5.8,0,0,-0.4,-2.422502,1.622502,0,0,"5::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Westerman 2008",2008,"Satisfaction with device",6,7,10,3,10,0,0,0,0,0,0,2.333333,0.832986,6.536056,0,0,"6::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hubert 2009",2009,"Treatment time (minutes)",1,0,21,0,21,16,2.8,9.2,5.1,0,0,6.8,4.311614,9.288386,0,48.08065,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"NCT00420836",2007,"Treatment time (minutes)",1,0,22,0,22,16,2.8,9.2,5,0,0,6.8,4.405371,9.194629,0,51.91935,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Coates 2011",2011,"Treatment time (minutes)",1,0,17,0,17,17,2.5,4,1,0,0,13,11.720051,14.279949,0,32.928485,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Geller 2003",2003,"Treatment time (minutes)",1,0,51,0,33,17.7,4.7,8,2.5,0,0,9.7,8.153576,11.246424,0,31.032172,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"NCT00399945",2006,"Treatment time (minutes)",1,0,6,0,6,20.8,8,8.3,3.1,0,0,12.5,5.634995,19.365005,0,7.019713,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"NCT00420836",2007,"Treatment time (minutes)",1,0,22,0,22,17.6,4,7.4,1.7,0,0,10.2,8.383846,12.016154,0,29.019629,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Griese 2014",2014,"Treatment time (minutes)",1,0,38,0,38,16.1,3.5,4.6,1.2,0,0,11.5,10.323592,12.676408,0,65.954457,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hubert 2009",2009,"Treatment time (minutes)",1,0,21,0,21,17.6,4,7.4,1.7,0,0,10.2,8.341107,12.058893,0,34.045543,"1::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hubert 2009",2009,"Deposition (serum Cmax)",2,0,25,0,25,1.3,0.7,1.2,1,0,0,0.1,-0.378488,0.578488,0,53.191489,"2::overall","CD007639_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
