"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Carbon 1995",1995,"Resolution of symptoms post-treatment (ITT analysis)",1,13,119,22,125,0,0,0,0,0,0,0.574185,0.274686,1.200237,0,15.475086,"1::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nemeth 1999",1999,"Resolution of symptoms post-treatment (ITT analysis)",1,201,609,117,310,0,0,0,0,0,0,0.812657,0.611088,1.080714,0,36.021165,"1::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Disney 1992a",1992,"Resolution of symptoms post-treatment (ITT analysis)",1,8,263,21,262,0,0,0,0,0,0,0.360037,0.156503,0.828273,0,13.052348,"1::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Henness 1982",1982,"Resolution of symptoms post-treatment (ITT analysis)",1,38,114,33,100,0,0,0,0,0,0,1.015152,0.573853,1.795814,0,21.176989,"1::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reed 1991",1991,"Resolution of symptoms post-treatment (ITT analysis)",1,22,60,16,56,0,0,0,0,0,0,1.447368,0.662027,3.164335,0,14.274413,"1::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carbon 1995",1995,"Resolution of symptoms post-treatment (evaluable participants)",2,13,119,14,117,0,0,0,0,0,0,0.902291,0.40456,2.01238,0,22.049646,"2::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nemeth 1999",1999,"Resolution of symptoms post-treatment (evaluable participants)",2,19,427,24,217,0,0,0,0,0,0,0.374489,0.2003,0.700163,0,25.478404,"2::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Disney 1992a",1992,"Resolution of symptoms post-treatment (evaluable participants)",2,8,263,21,262,0,0,0,0,0,0,0.360037,0.156503,0.828273,0,21.468177,"2::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Henness 1982",1982,"Resolution of symptoms post-treatment (evaluable participants)",2,3,79,16,83,0,0,0,0,0,0,0.165296,0.046138,0.592203,0,14.446204,"2::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reed 1991",1991,"Resolution of symptoms post-treatment (evaluable participants)",2,9,47,6,46,0,0,0,0,0,0,1.578947,0.512934,4.860419,0,16.557569,"2::overall","CD004406_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
