"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Gringeri 2011",2011,"Annualized joint bleeding rates",1,NA,0,21,0,19,2.9,2.54,6.71,4.5,0,1.17175446289027,-3.81,-6.106597,-1.513403,1.37300852130326,20.719997,"1::overall","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Manco-Johnson 2007",2007,"Annualized joint bleeding rates",1,NA,0,32,0,33,0.63,1.35,4.89,3.57,0,0.665704300653895,-4.26,-5.564756,-2.955244,0.443162215909091,64.194851,"1::overall","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Verma 2016",2016,"Annualized joint bleeding rates",1,NA,0,11,0,10,0.96,1.56,5.57,4.08,0,1.37327213750093,-4.61,-7.301564,-1.918436,1.88587636363636,15.085152,"1::overall","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Gringeri 2011",2011,"Joint function protection (number of participants with no joint damage)",2,NA,15,21,5,19,0,0,0,0,0,0,2.714286,1.220156,6.038037,0,43.816351,"2::overall","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Manco-Johnson 2007",2007,"Joint function protection (number of participants with no joint damage)",2,NA,27,28,22,27,0,0,0,0,0,0,1.183442,0.975303,1.435999,0,56.183649,"2::overall","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gringeri 2011",2011,"Sensitivity analysis (fixed-effect model): joint function protection (number of participants with no joint damage)",3,NA,15,21,5,19,0,0,0,0,0,0,2.714286,1.220156,6.038037,0,18.987342,"3::overall","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Manco-Johnson 2007",2007,"Sensitivity analysis (fixed-effect model): joint function protection (number of participants with no joint damage)",3,NA,27,28,22,27,0,0,0,0,0,0,1.183442,0.975303,1.435999,0,81.012658,"3::overall","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gringeri 2011",2011,"Quality of life",4,1,0,21,0,19,29.2,9.3,31.01,9.3,0,2.94460127890506,-1.81,-7.581312,3.961312,8.67067669172932,44.915939,"4::1","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Manco-Johnson 2007",2007,"Quality of life",4,1,0,32,0,33,18.7,9.4,14.3,8.1,0,0,4.4,0.128613,8.671387,0,55.084061,"4::1","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gringeri 2011",2011,"Quality of life",4,2,0,21,0,19,11.27,8.7,44,22.6,0,0.526155401147448,-32.73,-43.55184,-21.90816,0.276839506156632,100,"4::2","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gringeri 2011",2011,"Annualized overall bleeding rates",5,NA,0,21,0,19,10.05,8.7,16.24,11.74,0,0,-6.19,-12.648481,0.268481,0,27.020733,"5::overall","CD003429_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
