"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Allegretti 2019",2019,"All-cause death",1,0,157,0,155,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Cherney 2021",2021,"All-cause death",1,5,184,5,93,0,0,0,0,0,0,0.505435,0.15008,1.702185,0,0.588652,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"DECLARE-TIMI 58 2018",2018,"All-cause death",1,71,606,87,659,0,0,0,0,0,0,0.887466,0.661796,1.19009,0,7.951404,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"DIA3004 2013",2013,"All-cause death",1,4,179,2,90,0,0,0,0,0,0,1.005587,0.18772,5.386783,0,0.310561,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"EMPA-REG MET 2013",2013,"All-cause death",1,0,36,0,22,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"EMPA-REG OUTCOME 2013",2013,"All-cause death",1,68,1212,40,607,0,0,0,0,0,0,0.851403,0.583294,1.242746,0,5.255441,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"EMPA-REG RENAL 2014",2014,"All-cause death",1,1,224,3,224,0,0,0,0,0,0,0.333333,0.034938,3.180279,0,0.172628,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"EMPRA 2022",2022,"All-cause death",1,0,12,0,12,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Haneda 2016",2016,"All-cause death",1,1,95,0,50,0,0,0,0,0,0,1.59375,0.066109,38.42193,0,0.086923,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SCORED 2020",2020,"All-cause death",1,246,5292,246,5292,0,0,0,0,0,0,1,0.841501,1.188352,0,16.139619,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"VERTIS RENAL 2018",2018,"All-cause death",1,7,313,3,154,0,0,0,0,0,0,1.14803,0.301005,4.378567,0,0.485741,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zambrowicz 2015",2015,"All-cause death",1,0,16,0,15,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"DECLARE-TIMI 58 2018",2018,"All-cause death",1,252,3838,286,3894,0,0,0,0,0,0,0.893975,0.759236,1.052626,0,17.106717,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"DEPICT-1&2 2017",2017,"All-cause death",1,0,164,0,87,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"EMPA-REG MET 2013",2013,"All-cause death",1,0,219,0,109,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"EMPA-REG OUTCOME 2013",2013,"All-cause death",1,106,2423,94,1238,0,0,0,0,0,0,0.576163,0.440224,0.754079,0,9.068522,"1::overall","CD015588_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
