"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Potter 1997",1997,"Influenza",1,3,118,2,107,0,0,0,0,0,0,1.360169,0.231691,7.985039,0,12.770373,"1::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carman 2000",2000,"Influenza",1,14,258,18,269,0,0,0,0,0,0,0.810939,0.411977,1.596259,0,87.229627,"1::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Lower respiratory tract infection",2,7,230,16,308,0,0,0,0,0,0,0.58587,0.245057,1.400666,0,37.627933,"2::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Lower respiratory tract infection",2,14,260,18,261,0,0,0,0,0,0,0.780769,0.396745,1.536506,0,62.372067,"2::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lemaitre 2009",2009,"Admission to hospital for respiratory illness",3,150,1722,143,1678,0,0,0,0,0,0,1.022149,0.821129,1.272379,0,0,"3::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Deaths from lower respiratory tract infection ",4,10,230,24,308,0,0,0,0,0,0,0.557971,0.272231,1.143632,0,32.059138,"4::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Deaths from lower respiratory tract infection ",4,15,260,23,261,0,0,0,0,0,0,0.654682,0.349588,1.22604,0,35.960341,"4::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lemaitre 2009",2009,"Deaths from lower respiratory tract infection ",4,19,1722,12,1678,0,0,0,0,0,0,1.542877,0.75132,3.16838,0,31.980521,"4::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Death from any cause",5,25,230,56,308,0,0,0,0,0,0,0.597826,0.385249,0.927702,0,9.254191,"5::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Death from any cause",5,25,260,42,261,0,0,0,0,0,0,0.597527,0.375569,0.950662,0,8.359043,"5::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carman 2000",2000,"Death from any cause",5,102,749,154,688,0,0,0,0,0,0,0.608396,0.484455,0.764045,0,28.091906,"5::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hayward 2006",2006,"Death from any cause",5,140,1249,203,1323,0,0,0,0,0,0,0.730515,0.597524,0.893107,0,33.681395,"5::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lemaitre 2009",2009,"Death from any cause",5,89,1722,100,1678,0,0,0,0,0,0,0.867259,0.657041,1.144736,0,20.613464,"5::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Influenza",1,2,84,1,76,0,0,0,0,0,0,1.809524,0.167419,19.557936,0,11.411994,"1::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Carman 2000",2000,"Influenza",1,9,163,11,170,0,0,0,0,0,0,0.853318,0.363143,2.005137,0,88.588006,"1::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Lower respiratory tract infection",2,2,76,5,102,0,0,0,0,0,0,0.536842,0.107018,2.692992,0,33.661604,"2::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Lower respiratory tract infection",2,5,86,6,87,0,0,0,0,0,0,0.843023,0.267256,2.659203,0,66.338396,"2::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lemaitre 2009",2009,"Admission to hospital for respiratory illness",3,79,906,75,883,0,0,0,0,0,0,1.026593,0.758935,1.388647,0,0,"3::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Potter 1997",1997,"Deaths from influenza or its complications",4,3,76,8,102,0,0,0,0,0,0,0.503289,0.138093,1.834271,0,26.02469,"4::overall","CD005187_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
