"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Ahamed 2019",2019,"Clinical response",1,16,30,4,30,0,0,0,0,0,0,4,1.513634,10.570589,0,100,"1::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"El Amrousy 2021",2021,"Clinical relapse (mixed IBD)",2,8,50,18,48,0,0,0,0,0,0,0.426667,0.205076,0.887694,0,37.144868,"2::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jorgensen 2010",2010,"Clinical relapse (mixed IBD)",2,6,46,14,48,0,0,0,0,0,0,0.447205,0.187985,1.063875,0,28.761387,"2::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"de Bruyn 2020",2020,"Clinical relapse (mixed IBD)",2,11,63,10,55,0,0,0,0,0,0,0.960317,0.441873,2.087045,0,34.093745,"2::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"El Amrousy 2021",2021,"Clinical relapse (mixed IBD) - sensitivity analysis (fixed-effect)",3,8,50,18,48,0,0,0,0,0,0,0.426667,0.205076,0.887694,0,42.967127,"3::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jorgensen 2010",2010,"Clinical relapse (mixed IBD) - sensitivity analysis (fixed-effect)",3,6,46,14,48,0,0,0,0,0,0,0.447205,0.187985,1.063875,0,32.05368,"3::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"de Bruyn 2020",2020,"Clinical relapse (mixed IBD) - sensitivity analysis (fixed-effect)",3,11,63,10,55,0,0,0,0,0,0,0.960317,0.441873,2.087045,0,24.979194,"3::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"El Amrousy 2021",2021,"Quality of life (QoL) (end of follow-up/change in score)",4,0,50,0,50,159.9,30.8,119.2,27.6,0,0,1.381069,0.943124,1.819015,0,49.933199,"4::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"de Bruyn 2020",2020,"Quality of life (QoL) (end of follow-up/change in score)",4,0,72,0,71,24.9,3.7,31.1,3.8,0,0,-1.644533,-2.025077,-1.263989,0,50.066801,"4::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"El Amrousy 2021",2021,"QoL (end of follow-up/change in score) - sensitivity analysis (fixed-effect)",5,0,50,0,50,159.9,30.8,119.2,27.6,0,0,1.381069,0.943124,1.819015,0,43.021236,"5::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"de Bruyn 2020",2020,"QoL (end of follow-up/change in score) - sensitivity analysis (fixed-effect)",5,0,72,0,71,24.9,3.7,31.1,3.8,0,0,-1.644533,-2.025077,-1.263989,0,56.978764,"5::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Jorgensen 2010",2010,"Withdrawals due to adverse events",6,0,46,0,48,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Vogelsang 1995",1995,"Withdrawals due to adverse events",6,0,37,0,38,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Arihiro 2019",2019,"Withdrawals due to adverse events",6,0,119,0,118,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Jing 2019",2019,"Withdrawals due to adverse events",6,0,99,0,99,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Ahamed 2019",2019,"Withdrawals due to adverse events",6,0,30,0,30,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Bendix 2020",2020,"Withdrawals due to adverse events",6,0,16,0,8,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Dadaei 2015",2015,"Withdrawals due to adverse events",6,0,53,0,55,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"El Amrousy 2021",2021,"Withdrawals due to adverse events",6,0,50,0,50,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Raftery 2015",2015,"Withdrawals due to adverse events",6,0,13,0,14,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Sharifi 2016",2016,"Withdrawals due to adverse events",6,0,46,0,44,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Tan 2018",2017,"Withdrawals due to adverse events",6,0,48,0,47,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"de Bruyn 2020",2020,"Withdrawals due to adverse events",6,2,72,1,71,0,0,0,0,0,0,1.972222,0.182902,21.266402,0,100,"6::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jorgensen 2010",2010,"Withdrawals due to adverse events - sensitivity analysis (fixed-effect)",7,0,46,0,48,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Vogelsang 1995",1995,"Withdrawals due to adverse events - sensitivity analysis (fixed-effect)",7,0,37,0,38,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Arihiro 2019",2019,"Withdrawals due to adverse events - sensitivity analysis (fixed-effect)",7,0,119,0,118,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Jing 2019",2019,"Withdrawals due to adverse events - sensitivity analysis (fixed-effect)",7,0,99,0,99,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Ahamed 2019",2019,"Withdrawals due to adverse events - sensitivity analysis (fixed-effect)",7,0,30,0,30,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Bendix 2020",2020,"Withdrawals due to adverse events - sensitivity analysis (fixed-effect)",7,0,16,0,8,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Dadaei 2015",2015,"Withdrawals due to adverse events - sensitivity analysis (fixed-effect)",7,0,53,0,55,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"El Amrousy 2021",2021,"Withdrawals due to adverse events - sensitivity analysis (fixed-effect)",7,0,50,0,50,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD011806_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
